id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
0qB213IfGN0JXXm9aRjldF,Again (with The Mellomen),"Doris Day, The Mellomen",167906,1945,1945,0.981,0.462,0.0208,1.13e-06,0.0753,-21.329,0.035,60.032,0.148,1,3,54,False,"adult standards, easy listening, lounge, vocal jazz"
04DYwFIKeq2Bkn9aqSI9PC,Adeste Fideles,Bing Crosby,190440,1945-01-01,1945,0.981,0.27,0.254,0.00491,0.295,-12.639,0.032,105.839,0.427,1,4,36,False,"adult standards, easy listening, lounge, swing"
04vLj9QUXoKdRlsp3gkURo,Mele Kalikimaka (Merry Christmas),"Bing Crosby, The Andrews Sisters",175333,1945-01-01,1945,0.646,0.501,0.224,0.0,0.284,-12.431,0.092,202.677,0.619,1,3,52,False,"adult standards, easy listening, lounge, swing"
2G2aX4pnrz3aSirNLBbl5a,Ain't We Got Fun? (with Paul Weston & His Orchestra & The Norman Luboff Choir) - Version 3,"Doris Day, Paul Weston And His Orchestra, The Norman Luboff Choir",154040,1945,1945,0.925,0.626,0.304,5.53e-06,0.259,-10.103,0.106,169.595,0.724,0,0,23,False,"adult standards, easy listening, lounge, vocal jazz"
1lZSR5NKeNGuCPSTNL7BhW,A Guy Is a Guy,Doris Day,159506,1945,1945,0.901,0.727,0.285,0.0,0.141,-14.098,0.0457,120.191,0.759,1,2,27,False,"adult standards, easy listening, lounge, vocal jazz"
7KgJOxYc0UhcVyAYJ9pHCL,You and I,"Arthur Freed, Denny Markass",153106,1945-01-01,1945,0.985,0.299,0.0477,0.000744,0.0685,-22.37,0.0345,88.202,0.151,1,2,27,False,
3ZBGtAjSndO5yfFrBOwMsL,Adeste Fideles (O Come All Ye Faithful) (with The Ken Lane Singers),"Frank Sinatra, Ken Lane Singers",157586,1945,1945,0.9,0.202,0.244,0.0,0.318,-10.863,0.0308,80.746,0.172,1,5,13,False,"adult standards, easy listening, lounge"
0SUKNXEqZnRw7g0NO139FM,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),"Frank Sinatra, B. Swanson Quartet",155586,1945,1945,0.888,0.596,0.325,0.0,0.276,-11.549,0.0591,143.306,0.851,1,2,44,False,"adult standards, easy listening, lounge"
1clUQ3Aval5JMNnBF1gfJM,At The Cafe Rendezvous (with The Mellomen),"Doris Day, John Rarig, The Mellomen",170160,1945,1945,0.919,0.352,0.068,1.43e-06,0.131,-19.225,0.0455,118.314,0.222,1,7,15,False,"adult standards, easy listening, lounge, vocal jazz"
6t0syJ2dDNHiGhm7B44Y3n,It's A Lovely Day Today (with George Sirava and His Orchestra),"Doris Day, George Sirava and His Orchestra",180240,1945,1945,0.848,0.579,0.156,0.0,0.179,-15.358,0.0483,160.271,0.849,1,5,26,False,"adult standards, easy listening, lounge, vocal jazz"
