id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
2TC4v9YiuQYk3Tk8RH7fV4,Amor Eterno,Rocío Dúrcal,409466,1984,1984,0.456,0.274,0.171,0.0024,0.808,-16.847,0.0326,177.081,0.407,1,0,66,False,"cancion melodica, latin pop, ranchera"
7h7XMOl4r8WzehsUlHyuO1,All My Rowdy Friends Are Coming Over Tonight,"Hank Williams, Jr.",178840,1984-05-01,1984,0.13,0.607,0.904,0.0,0.134,-7.693,0.0435,146.831,0.877,1,2,59,False,"country, country rock, outlaw country"
0wW9b7PRLE7JruS2QOdq92,Amores Fingidos,Carlos Y Jose,177906,1984-01-01,1984,0.386,0.647,0.44,5.47e-05,0.067,-5.115,0.0327,114.543,0.697,1,9,60,False,"musica neoleonesa, musica sonorense, norteno"
4S1VYqwfkLit9mKVY3MXoo,Forever Young,Alphaville,226706,1984,1984,0.417,0.489,0.482,0.00227,0.235,-9.466,0.0275,136.803,0.33,0,9,87,False,"new romantic, new wave pop, synthpop"
5Q916vqrwfON21qlJiXpSz,Alone Again,Dokken,260680,1984-09-14,1984,0.0197,0.295,0.68,2.5e-05,0.125,-6.126,0.0445,156.517,0.338,0,1,59,False,"album rock, glam metal, hard rock, metal"
57P8gH8rjt4OqEoqzut1bL,Round and Round,Ratt,265893,1984,1984,0.00682,0.628,0.934,1.11e-05,0.0853,-6.026,0.0527,126.539,0.491,1,11,68,False,"album rock, glam metal, hard rock"
1JLn8RhQzHz3qDqsChcmBl,I Want to Know What Love Is - 1999 Remaster,Foreigner,304786,1984-12-12,1984,0.193,0.477,0.471,1.76e-06,0.131,-10.036,0.0277,81.204,0.423,1,6,81,False,"album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock"
4yCRCEAfCMRyqCpBSd0qDp,All She Wants To Do Is Dance,Don Henley,269106,1984-11-19,1984,0.0304,0.702,0.558,0.0,0.0528,-11.952,0.0288,114.932,0.903,1,7,53,False,"album rock, classic rock, mellow gold, singer-songwriter, soft rock, yacht rock"
7klQm1UOICdgXPTuIATaCX,Aces High (2015 Remaster),Iron Maiden,271906,1984-09-03,1984,0.034,0.3,0.936,0.0209,0.158,-5.398,0.0456,133.115,0.757,1,7,50,False,"alternative metal, hard rock, metal, nwobhm, rock"
5vmRQ3zELMLUQPo2FLQ76x,Smalltown Boy,Bronski Beat,302413,1984-10-15,1984,0.29,0.685,0.584,0.01,0.124,-10.616,0.0276,134.546,0.94,0,5,81,False,"hi-nrg, new romantic, new wave, new wave pop, sophisti-pop, synthpop"
1hj6nYHeGclSY0VNTHMi27,Amante Bandido,Miguel Bosé,261360,1984-02-22,1984,0.0515,0.748,0.691,0.00256,0.0494,-8.88,0.0354,131.061,0.762,1,2,64,False,"latin pop, mexican pop"
0GONea6G2XdnHWjNZd6zt3,Summer Of '69,Bryan Adams,216053,1984-11-05,1984,0.0183,0.509,0.834,0.0,0.0732,-6.205,0.0386,139.13,0.774,1,2,83,False,"canadian pop, canadian singer-songwriter, classic canadian rock, heartland rock, mellow gold, soft rock"
4PVipA5hOmX3Su0pQJNt7Y,Am I Evil? (Remastered),Metallica,470133,1984-07-27,1984,0.000301,0.295,0.926,0.375,0.0522,-5.703,0.0851,78.711,0.52,1,4,46,False,"hard rock, metal, old school thrash, rock, thrash metal"
