id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
1xlyVmdCo5lMRIzuMlAUF7,I'm Glad There Is You,Julie London,147413,1955-12-01,1955,0.958,0.492,0.0671,0.000968,0.109,-15.671,0.0399,124.908,0.165,0.0,10.0,56,False,"torch song, vocal jazz"
2iuoYWyjCG1L8UROGTXTkh,Almost in Your Arms,Sophia Loren,171840,1955-02-04,1955,0.99,0.286,0.284,0.000123,0.217,-9.952,0.0294,84.417,0.116,1.0,3.0,42,False,vintage hollywood
1u1yAXbpeZbObTD7OvaKa3,Audrey,"Dave Brubeck, The Dave Brubeck Quartet",212693,1955,1955,0.965,0.668,0.0829,0.101,0.106,-16.429,0.0392,96.553,0.585,0.0,10.0,41,False,"american modern classical, bebop, cool jazz, jazz, jazz piano"
7f6AAixCrVar1ZY7RPHDfM,Cry Me A River,Julie London,178573,1955-12-01,1955,0.964,0.496,0.0688,0.00229,0.112,-14.927,0.0545,119.898,0.161,0.0,4.0,59,False,"torch song, vocal jazz"
1uRKT2LRANv4baowBWHfDS,(We're Gonna) Rock Around The Clock,Bill Haley & His Comets,129893,1955-12-19,1955,0.205,0.811,0.859,3.73e-06,0.0761,-6.317,0.168,90.686,0.784,1.0,9.0,63,False,"rock-and-roll, rockabilly"
7G7aecTWvlnJoLUJi7tn7f,Anything Goes,Helen Merrill,187266,1955-01-01,1955,0.94,0.427,0.15,0.00784,0.101,-16.863,0.0321,84.63,0.441,1.0,5.0,43,False,vocal jazz
4j1OipRUWu0PtAM4GrzVJ6,A Story Untold,The Nutmegs,139520,1955-05-26,1955,0.694,0.618,0.33,0.0,0.428,-9.24,0.0275,105.647,0.658,1.0,5.0,33,False,"doo-wop, rhythm and blues"
3mmFzFFPrr16fjLcd6u09D,Autumn In New York,Jo Stafford,161960,1955-01-01,1955,0.967,0.191,0.233,8.39e-06,0.161,-12.08,0.036,81.221,0.215,0.0,1.0,32,False,torch song
48F0FADHKV8iTQ1pGwcZ0N,Again,Erroll Garner,155533,1955-01-01,1955,0.99,0.412,0.101,0.945,0.105,-22.392,0.0334,98.828,0.137,1.0,0.0,29,False,"bebop, jazz, jazz piano"
5z2Gef9D3UgRquZXe7UUW4,"Shake, Rattle And Roll",Bill Haley & His Comets,149466,1955-12-19,1955,0.206,0.662,0.794,0.0,0.149,-6.942,0.152,168.106,0.841,1.0,5.0,54,False,"rock-and-roll, rockabilly"
0UZFhlhUMrYyzzyOHkylM3,Let's Get Lost,Chet Baker,223706,1955-01-01,1955,0.84,0.521,0.37,0.000807,0.108,-9.345,0.03,78.12,0.55,1.0,0.0,53,False,"cool jazz, jazz, jazz trumpet, vocal jazz"
1MWgBm6oR6sVhNwwh1roUh,A Handful Of Stars,Stan Getz,199440,1955-01-01,1955,0.981,0.416,0.107,0.00405,0.111,-17.108,0.0415,137.025,0.172,0.0,9.0,35,False,"bebop, bossa nova, cool jazz, jazz, jazz saxophone, latin jazz, samba-jazz, vocal jazz"
6bwRCPiP5Y4Y9RhdTOzTGD,Au Privave - Take 3 Master,Charlie Parker,162805,1955-01-01,1955,0.813,0.58,0.69,0.000419,0.0791,-5.814,0.0457,108.17,0.787,1.0,5.0,35,False,"bebop, contemporary post-bop, cool jazz, jazz, jazz saxophone, vocal jazz"
7EKUOlysNuLlfgoH5oySA6,I Should Care,Julie London,197173,1955-12-01,1955,0.94,0.515,0.0629,0.00221,0.197,-16.488,0.0396,121.533,0.0706,0.0,9.0,42,False,"torch song, vocal jazz"
3lXgCSYCH9wCTHHLnpBzig,Beautiful Love,Anita O'Day,160853,1955-01-01,1955,0.912,0.647,0.175,1.77e-06,0.0822,-17.677,0.0395,82.635,0.573,0.0,5.0,48,False,"torch song, vocal jazz"
4l1Z9L2l0bBSHFxYtReBUk,I Got Rhythm,Hampton Hawes Trio,198560,1955-06-28,1955,0.924,0.487,0.376,0.866,0.276,-18.236,0.0368,145.012,0.798,0.0,0.0,40,False,jazz trio
5j9HUr2izjXctYvgKF4GoW,Time After Time,Margaret Whiting,176973,1955-01-01,1955,0.928,0.236,0.173,0.000623,0.239,-13.844,0.0319,82.342,0.279,1.0,6.0,45,False,torch song
56IQUfsUskt9VHe6YM6kue,Black Coffee,Sarah Vaughan,200440,1955-04-12,1955,0.973,0.38,0.155,1.7e-05,0.0977,-11.977,0.0311,94.23,0.127,1.0,1.0,48,False,"jazz, torch song, vocal jazz"
5luq92DNbbgm2PoUKQDbSc,A Handful Of Stars,Stan Getz,203826,1955-01-01,1955,0.994,0.501,0.0662,0.561,0.0895,-20.245,0.0401,68.63,0.177,1.0,5.0,32,False,"bebop, bossa nova, cool jazz, jazz, jazz saxophone, latin jazz, samba-jazz, vocal jazz"
7HTv5iPtAdyES2QRbZn8Lt,After Hours,Sarah Vaughan,174373,1955-04-12,1955,0.976,0.34,0.209,1.36e-06,0.104,-9.312,0.0288,135.26,0.112,0.0,10.0,34,False,"jazz, torch song, vocal jazz"
6FYeRy9LuMYTEMXOVCRCJ5,I Remember You - Remastered 2004,Chet Baker,195173,1955-01-01,1955,0.935,0.448,0.281,0.000675,0.162,-11.221,0.0401,187.075,0.461,1.0,8.0,38,False,"cool jazz, jazz, jazz trumpet, vocal jazz"
2mjlWBSR9NAyQVVhxRTgpt,All The Things You Are,Dizzy Gillespie Sextet,172293,1955-01-01,1955,0.989,0.58,0.0722,0.859,0.0968,-18.184,0.0441,127.381,0.516,1.0,8.0,33,False,bebop
1JirgX4e9bGq7ECDXysoGL,I Can't Help It (If I'm Still In Love With You),Hank Williams,145933,1955-08-01,1955,0.709,0.677,0.213,0.0,0.295,-10.569,0.0392,116.091,0.618,1.0,4.0,34,False,"country, honky tonk, traditional country, yodeling"
1owGm6QDclYTJ40SMz97rW,No Moon At All - Remastered,Julie London,113573,1955-12-01,1955,0.927,0.703,0.161,1.34e-05,0.102,-12.637,0.129,62.561,0.269,1.0,7.0,47,False,"torch song, vocal jazz"
3Tl1ZkXpawreFbQLeLSPXT,Moon Love,"Chet Baker, Russ Freeman",195960,1955-01-01,1955,0.993,0.496,0.0742,0.871,0.121,-14.67,0.0512,57.318,0.385,1.0,1.0,47,False,"cool jazz, jazz, jazz trumpet, vocal jazz"
1OgCORVxyJ7GFX2GkBX3FB,All Of You,Ahmad Jamal,195453,1955-01-01,1955,0.901,0.658,0.245,0.748,0.104,-13.583,0.0508,69.781,0.495,1.0,0.0,29,False,"bebop, cool jazz, jazz, jazz piano"
136s2ERPsFWRtK2gQBUwlm,A Foggy Day,Ahmad Jamal,263226,1955-01-01,1955,0.986,0.547,0.0802,0.39,0.141,-17.27,0.0428,80.868,0.183,1.0,2.0,28,False,"bebop, cool jazz, jazz, jazz piano"
60TNuPO8CKIjHstvZ9y5JN,Te Amaré Toda la Vida,Javier Solís,132800,1955,1955,0.938,0.441,0.263,1.38e-05,0.131,-9.718,0.0345,108.199,0.574,0.0,0.0,52,False,"bolero, bolero mexicano, mariachi, ranchera"
6R9A3kC2pDbqUe2FpUZW4D,I Can't Get Started,Anita O'Day,233920,1955-01-01,1955,0.886,0.309,0.0945,0.0,0.333,-15.986,0.0331,90.142,0.237,1.0,5.0,37,False,"torch song, vocal jazz"
