id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
4J0DbyODwZJcmIAiTSJfMF,Annie's Song,John Denver,180693,1974-06-15,1974,0.871,0.304,0.305,0.00368,0.367,-10.879,0.0298,146.066,0.464,1.0,2.0,69,False,"classic country pop, folk, folk rock, mellow gold, singer-songwriter, soft rock"
6ac6RlvEhiFraIxBYHhg1j,A Pirate Looks At Forty,Jimmy Buffett,235360,1974-01-01,1974,0.79,0.565,0.225,4.06e-05,0.113,-17.384,0.0342,118.937,0.415,1.0,7.0,59,False,trop rock
3P3fymPrC9KgV2Kf5oMnx0,The Air That I Breathe - 2008 Remaster,The Hollies,257105,1974-03-01,1974,0.244,0.279,0.473,0.00162,0.158,-8.375,0.031,167.778,0.244,0.0,4.0,65,False,"album rock, british invasion, classic rock, folk rock, mellow gold, merseybeat, soft rock"
0CKxrnF9KplS21LTjkkqsW,Already Gone - 2013 Remaster,Eagles,255345,1974-03-22,1974,0.00591,0.465,0.812,0.000494,0.408,-6.398,0.0467,146.2,0.811,1.0,7.0,59,False,"album rock, classic rock, heartland rock, mellow gold, rock, soft rock, yacht rock"
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,Lynyrd Skynyrd,283800,1974-04-15,1974,0.181,0.596,0.606,0.000327,0.0863,-12.145,0.0255,97.785,0.886,1.0,7.0,81,False,"album rock, classic rock, hard rock, rock, southern rock"
4qYHnP5AmKzXbJhciPV8si,Ain't No Love In The Heart Of The City - Single Version,"Bobby ""Blue"" Bland",233560,1974-01-01,1974,0.933,0.518,0.376,0.86,0.0976,-18.248,0.0431,158.089,0.744,0.0,9.0,64,False,"soul blues, southern soul"
1u42hFacJ1Bs8H9GX2O8z3,Any Major Dude Will Tell You,Steely Dan,187345,1974-02-20,1974,0.834,0.675,0.41,6.37e-05,0.0939,-15.248,0.0459,80.279,0.503,1.0,2.0,58,False,"album rock, classic rock, country rock, folk rock, mellow gold, rock, soft rock, yacht rock"
6JssQFiBCi6ZcE6060S9A7,Angel from Montgomery - 2008 Remaster,Bonnie Raitt,239240,1974,1974,0.538,0.68,0.393,4.19e-06,0.12,-8.431,0.0306,125.036,0.551,1.0,9.0,57,False,"country rock, electric blues, folk, folk rock, mellow gold, singer-songwriter, soft rock"
6K1Wr66UPDkfsS4lrNdY9e,"Another Park, Another Sunday",The Doobie Brothers,267800,1974,1974,0.31,0.514,0.551,2.53e-05,0.144,-9.617,0.0272,113.427,0.755,1.0,9.0,54,False,"album rock, classic rock, country rock, folk rock, mellow gold, rock, singer-songwriter, soft rock, yacht rock"
3mWpUEBYnv9SIFWfixSJFx,"Can't Get Enough Of Your Love, Babe",Barry White,274000,1974-02-15,1974,0.114,0.729,0.78,0.106,0.0759,-7.604,0.0631,111.833,0.795,1.0,5.0,69,False,"disco, quiet storm, soul"
2UQWW8rhNJo5tBt77LnbZH,I Need You,Lynyrd Skynyrd,415600,1974-04-15,1974,0.0364,0.45,0.341,0.000271,0.0405,-14.218,0.0327,118.781,0.366,1.0,7.0,60,False,"album rock, classic rock, hard rock, rock, southern rock"
0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,234866,1974,1974,0.000146,0.475,0.439,0.000277,0.223,-15.039,0.0427,118.392,0.76,0.0,11.0,70,False,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, mellow gold, rock, singer-songwriter, soft rock"
24uwABPWPejBuvFL4tMkvD,I'm a Ramblin' Man,Waylon Jennings,167000,1974-09-01,1974,0.147,0.724,0.735,0.00131,0.0899,-8.262,0.0286,109.281,0.839,1.0,7.0,65,False,"classic texas country, country, outlaw country"
23DZLSxCK6kM8FF2RlzKDl,You're No Good,Linda Ronstadt,224026,1974,1974,0.245,0.669,0.52,0.00535,0.126,-10.136,0.0345,104.812,0.634,1.0,8.0,60,False,"country rock, folk, folk rock, heartland rock, mellow gold, singer-songwriter, soft rock"
1QlTNF43OyKK9BorIRsJ8o,Autumn Leaves,Chet Baker,422640,1974,1974,0.794,0.35,0.607,0.446,0.116,-11.141,0.0498,187.101,0.597,0.0,5.0,53,False,"cool jazz, jazz, jazz trumpet, vocal jazz"
3Dy4REq8O09IlgiwuHQ3sk,Waterloo,ABBA,168960,1974,1974,0.395,0.445,0.949,8.18e-06,0.0902,-4.682,0.0471,147.604,0.653,1.0,2.0,74,False,"europop, swedish pop"
15ouqiBsgL12olEwP3COsH,Águas De Março,"Elis Regina, Antônio Carlos Jobim",214003,1974-06-17,1974,0.7,0.683,0.517,1.22e-05,0.109,-11.86,0.23,144.129,0.673,0.0,0.0,66,False,"bossa nova, brazilian jazz, mpb, samba"
0UOxp1BpnD8uPQMKU4wKjz,I Shot The Sheriff,Eric Clapton,263746,1974-07-01,1974,0.0853,0.73,0.639,0.00221,0.102,-11.025,0.0524,94.395,0.658,0.0,7.0,62,False,"album rock, blues rock, classic rock, electric blues, mellow gold, rock, singer-songwriter, soft rock"
5coTcHT7K8O3G97y9T4LOU,Lonely People,America,150226,1974,1974,0.261,0.557,0.473,3.95e-05,0.0658,-9.294,0.0262,79.368,0.56,1.0,7.0,67,False,"album rock, classic rock, folk rock, mellow gold, soft rock"
5rHGRbh5F1oFQ4CdpzFyhN,Don't Ask Me No Questions,Lynyrd Skynyrd,206800,1974-04-15,1974,0.119,0.621,0.559,7.94e-05,0.132,-10.562,0.0413,129.836,0.946,1.0,7.0,57,False,"album rock, classic rock, hard rock, rock, southern rock"
6Wgst4P9SOnc6WGLtfTb1z,How Long,Ace,204226,1974,1974,0.587,0.717,0.406,0.103,0.0869,-13.954,0.0305,123.213,0.703,0.0,0.0,63,False,"classic uk pop, deep soft rock"
40tnCfx2mTtHozyaRDcYC5,The Bitch Is Back - Remastered 1995,Elton John,224933,1974-06-28,1974,0.0372,0.586,0.86,0.0011,0.1,-6.752,0.0578,132.798,0.942,1.0,1.0,56,False,"glam rock, mellow gold, piano rock, rock"
1gJOqXpRjz9GeEEwQpcujK,You Are So Beautiful,Joe Cocker,159640,1974-01-01,1974,0.846,0.297,0.182,0.00267,0.134,-10.944,0.0298,83.391,0.092,1.0,1.0,65,False,"album rock, blues rock, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock"
62r1CS9zL1FL5Ilb7hLX7n,Take Me to the River,Al Green,225373,1974-10-02,1974,0.218,0.786,0.418,0.000158,0.134,-11.115,0.0432,119.101,0.94,1.0,9.0,60,False,"classic soul, funk, memphis soul, quiet storm, soul, soul blues, southern soul"
0yje3JVMgJNZENayymCTHA,Come Monday,Jimmy Buffett,191733,1974-01-01,1974,0.776,0.617,0.301,0.0,0.0914,-15.393,0.0292,111.527,0.664,1.0,9.0,63,False,trop rock
2x1LQq8lsUzAA2wNj8yjC9,Pick Up the Pieces,Average White Band,239908,1974,1974,0.0548,0.768,0.853,0.13,0.0188,-5.915,0.0427,107.234,0.889,0.0,10.0,53,False,"classic soul, disco, funk, p funk, quiet storm, soul"
4uTTd2SlalZoG0zVgI63kH,Tin Man,America,209866,1974,1974,0.528,0.646,0.531,0.0133,0.0836,-10.785,0.0671,172.02,0.655,1.0,7.0,61,False,"album rock, classic rock, folk rock, mellow gold, soft rock"
2OOcagX0sr4SQuBbHJkE5I,The Needle And The Spoon,Lynyrd Skynyrd,233600,1974-04-15,1974,0.281,0.53,0.614,0.0275,0.53,-11.556,0.0408,115.33,0.638,1.0,7.0,60,False,"album rock, classic rock, hard rock, rock, southern rock"
69HICMmc6nNLucAx3aJX9M,Thank God I'm a Country Boy,John Denver,193093,1974-06-15,1974,0.785,0.762,0.537,0.000669,0.0551,-9.58,0.0478,105.603,0.958,1.0,9.0,66,False,"classic country pop, folk, folk rock, mellow gold, singer-songwriter, soft rock"
62jCWEeUEIjzli6sFPcFnK,Amanda,Waylon Jennings,177133,1974-09-01,1974,0.262,0.496,0.531,0.557,0.0889,-10.37,0.029,125.231,0.396,1.0,9.0,41,False,"classic texas country, country, outlaw country"
431WFvDCFrqyuWZu1orajz,A la Mujer Que Tanto Amé,Los Angeles Negros,197451,1974-09-10,1974,0.348,0.457,0.363,0.0,0.323,-8.492,0.0369,126.221,0.184,0.0,6.0,54,False,"chilean rock, nueva ola chilena, ranchera"
2g02rt0UFudctbAnmJsm22,Astronomy,Blue Öyster Cult,383973,1974-04-01,1974,0.381,0.298,0.581,0.0224,0.172,-8.133,0.0289,89.285,0.26,0.0,4.0,46,False,"album rock, classic rock, glam metal, hard rock, progressive rock, rock"
2ZMVTfvCziy8qzSMgpD8Cz,A Love Song,Anne Murray,169493,1974,1974,0.678,0.511,0.417,0.0,0.145,-10.982,0.0307,138.18,0.707,1.0,7.0,43,False,"adult standards, canadian country, canadian pop, classic country pop, soft rock"
2bqA9QbXJON4pYVzAruNRn,April Showers,The Blackbyrds,230093,1974-11-01,1974,0.00772,0.559,0.673,0.000667,0.0585,-13.65,0.0345,88.557,0.736,1.0,7.0,39,False,"classic soul, funk, jazz funk, p funk, soul jazz"
0W7SzJd9YNDiEUxxeKGdTU,Apostrophe',Frank Zappa,349786,1974-03-22,1974,0.303,0.28,0.879,0.821,0.338,-9.214,0.0793,171.12,0.568,1.0,9.0,40,False,"art rock, blues rock, experimental, instrumental rock, jazz fusion, jazz rock, progressive rock, proto-metal, psychedelic rock, symphonic rock, zolo"
6nRvgo4ySezQKD1D7NIqAu,I Will Always Love You,Dolly Parton,176093,1974-02-04,1974,0.96,0.446,0.142,0.00114,0.101,-13.498,0.0335,135.724,0.156,1.0,9.0,59,False,"classic country pop, country, country dawn"
2w6JXokk0F8i241Y8C0Mn6,"Honey, Honey",ABBA,175000,1974,1974,0.309,0.474,0.804,1.81e-06,0.552,-7.763,0.0473,140.507,0.757,1.0,5.0,65,False,"europop, swedish pop"
5Zq7WSBEPMoIdzQEOufH8A,Amor Traicionero,Los Terricolas,148189,1974-12-24,1974,0.298,0.519,0.55,1.96e-05,0.195,-7.262,0.0399,80.854,0.371,1.0,3.0,46,False,"grupera, mexican rock-and-roll, ranchera"
1c81daqs0Us5SYY1FVGPbW,All I Do Is Drive,Johnny Cash,129600,1974-04-05,1974,0.836,0.695,0.537,1.24e-06,0.108,-9.068,0.0484,101.172,0.957,1.0,5.0,39,False,"arkansas country, outlaw country, rock"
0CcL4kSHKIEwF3IW0BGgb6,I Can't Stand the Rain,Ann Peebles,150400,1974-06-11,1974,0.248,0.727,0.387,0.0102,0.0625,-12.333,0.0412,160.395,0.966,1.0,1.0,59,False,"memphis soul, soul, soul blues, southern soul"
3dygHSr6gI25idXCPJVKsT,Anyway The Wind Blows,J.J. Cale,202666,1974-04-30,1974,0.977,0.875,0.284,0.929,0.0889,-20.942,0.0559,89.509,0.934,0.0,0.0,43,False,"blues, blues rock, folk rock, roots rock, singer-songwriter"
46OZwUIGXFDclUHJYjunOj,Angie Baby,Helen Reddy,210693,1974,1974,0.543,0.544,0.412,2.32e-05,0.0839,-12.628,0.0482,79.957,0.527,0.0,7.0,40,False,"adult standards, bubblegum pop, mellow gold, soft rock"
1inwt0v9a4ib9yS6Y4KsdM,You Haven't Done Nothin',Stevie Wonder,202706,1974-07-22,1974,0.296,0.749,0.641,0.000104,0.501,-10.06,0.0356,101.467,0.841,0.0,10.0,46,False,"motown, soul"
37Ptnxxd7WXAaCfWXxcElU,Same Old Song and Dance,Aerosmith,233567,1974-03-15,1974,0.0724,0.543,0.803,0.000106,0.387,-6.215,0.0366,133.069,0.573,1.0,9.0,52,False,"album rock, classic rock, hard rock, rock"
657o30OsXhfnfi3IoWHprm,Ain't Too Proud To Beg - Remastered,The Rolling Stones,210560,1974-10-18,1974,0.686,0.588,0.906,0.0973,0.425,-4.613,0.0441,128.641,0.889,1.0,4.0,36,False,"album rock, british invasion, classic rock, rock"
7GqWnsKhMtEW0nzki5o0d8,Killer Queen - Remastered 2011,Queen,179600,1974-11-08,1974,0.379,0.535,0.65,0.0,0.14,-6.328,0.0554,117.188,0.61,1.0,10.0,69,False,"classic rock, glam rock, rock"
3vYdYMJNg9bSmBWAsdZliY,A Sad Country Song,David Allan Coe,142146,1974-04-26,1974,0.453,0.501,0.397,0.0,0.195,-8.989,0.0319,110.433,0.445,1.0,9.0,34,False,"country, outlaw country"
1rSirOSgJ7I6OyoOIpQ5N4,Quarto de Hotel,Hareton Salvanini,162186,1974-01-01,1974,0.94,0.294,0.168,0.848,0.354,-9.714,0.032,73.086,0.0386,0.0,0.0,57,False,psicodelia brasileira
77bNe6jYY8yHdP7orXrz5I,I Will Always Love You,Dolly Parton,176093,1974,1974,0.96,0.446,0.142,0.00114,0.101,-13.498,0.0335,135.724,0.156,1.0,9.0,59,False,"classic country pop, country, country dawn"
