id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,125093,1971-05-01,1971,0.457,0.527,0.415,1.72e-05,0.117,-11.451,0.122,78.169,0.515,0,4,83,False,"classic soul, funk, quiet storm, soul"
1fDsrQ23eTAVFElUMaf38X,American Pie,Don McLean,516893,1971,1971,0.7,0.529,0.482,0.0,0.0842,-11.709,0.0599,138.453,0.492,0,4,76,False,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
5UuikgHTxSRFRnC0zXx10i,Aqualung,Jethro Tull,396186,1971-03-19,1971,0.0649,0.477,0.479,0.029,0.0906,-11.887,0.0483,122.531,0.662,0,7,60,False,"album rock, art rock, blues rock, classic rock, flute rock, folk rock, hard rock, progressive rock, psychedelic rock, rock, singer-songwriter, symphonic rock"
2qWKpYIleSvBT6aUMXoia5,Angel from Montgomery,John Prine,224186,1971,1971,0.541,0.617,0.421,0.00227,0.125,-14.231,0.0318,131.653,0.39,1,0,55,False,"folk, new americana, roots rock, singer-songwriter"
7shVwhUdVbHpykOfbzvDc1,A Case of You,Joni Mitchell,263480,1971-06-22,1971,0.9,0.693,0.201,0.0,0.112,-9.903,0.0288,100.836,0.679,1,1,57,False,"canadian singer-songwriter, folk, folk rock, singer-songwriter"
5spAjqC772iC2KzDvEkmSr,A Song for You,Donny Hathaway,325946,1971,1971,0.821,0.332,0.22,0.000205,0.245,-13.157,0.036,100.196,0.0719,1,5,57,False,"chicago soul, classic soul, funk, neo soul, quiet storm, soul, southern soul"
6FsQrRpBLgsrFeAeiQqytm,Bang a Gong (Get It On) - 2003 Remaster,T. Rex,267000,1971-09-24,1971,0.157,0.729,0.818,0.284,0.195,-9.992,0.0732,125.814,0.906,1,2,64,False,"classic rock, glam rock, protopunk, rock, singer-songwriter"
5JtWUJ45BRxGP6F4Tnoej4,And I Love Her,Santo & Johnny,125544,1971,1971,0.948,0.66,0.183,0.91,0.0975,-20.07,0.0339,111.401,0.451,0,1,52,False,"space age pop, surf music"
10vkYRKw6Jjr7try1ir50G,Tired of Being Alone,Al Green,172320,1971-08-14,1971,0.339,0.772,0.397,0.00541,0.0753,-8.585,0.0391,97.964,0.617,1,7,69,False,"classic soul, funk, memphis soul, quiet storm, soul, soul blues, southern soul"
1IqFh00G2kvvMm8pRMpehA,Me and Bobby McGee,Janis Joplin,271333,1971-01-11,1971,0.303,0.43,0.463,5.84e-05,0.152,-10.96,0.0442,93.405,0.66,1,2,68,False,"album rock, classic rock, hard rock, psychedelic rock, rock"
4PRGxHpCpF2yoOHYKQIEwD,Rock and Roll - Remaster,Led Zeppelin,220560,1971-11-08,1971,0.000582,0.317,0.887,0.00258,0.0891,-7.292,0.0375,169.613,0.871,1,9,69,False,"album rock, classic rock, hard rock, rock"
1J5XEPamp7iQaCU0aFuMnd,Long Cool Woman (In a Black Dress) - 1999 Remaster,The Hollies,199200,1971-10-01,1971,0.411,0.757,0.868,0.00221,0.355,-9.326,0.062,138.918,0.815,1,9,77,False,"album rock, british invasion, classic rock, folk rock, mellow gold, merseybeat, soft rock"
7n3WO6ESKS1uCI9fgkGs66,I'd Love to Change the World - 2004 Remaster,Ten Years After,224133,1971-08,1971,0.202,0.383,0.516,0.193,0.114,-12.032,0.0344,118.144,0.371,0,9,69,False,"blues rock, british blues, classic rock, progressive rock, psychedelic rock"
7jeSFewaQLq8t2x8OZFQxZ,All I Want,Joni Mitchell,214240,1971-06-22,1971,0.725,0.679,0.444,0.0,0.121,-10.514,0.0326,141.258,0.786,1,6,53,False,"canadian singer-songwriter, folk, folk rock, singer-songwriter"
0NP1zQ8Oqlz43Q2QEjmghg,Anacaona,Cheo Feliciano,253253,1971-06-15,1971,0.442,0.535,0.701,0.0052,0.0645,-7.862,0.0361,97.692,0.945,0,5,55,False,"salsa, salsa puertorriquena"
5SwgE4wA0P7f6AEz2UQMB2,Uncle Albert / Admiral Halsey - Medley / 2012 Remaster,"Paul McCartney, Linda McCartney",295146,1971-05-17,1971,0.58,0.371,0.507,0.0201,0.175,-9.805,0.0325,91.786,0.535,1,7,58,False,"classic rock, mellow gold, rock, soft rock"
7krbQbYq63hcwVMNW1R0tD,A Pillow of Winds,Pink Floyd,312893,1971-11-11,1971,0.452,0.361,0.211,0.00174,0.0857,-16.114,0.0313,142.625,0.222,1,9,50,False,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock"
6qYmf2NjhDfsF7x5U5DUOf,Another Day - 2012 Remaster,"Paul McCartney, Linda McCartney",222533,1971-05-17,1971,0.293,0.701,0.335,0.00845,0.0872,-13.534,0.034,122.239,0.824,1,7,53,False,"classic rock, mellow gold, rock, soft rock"
37GWhu8R61gTStMvVQfDuE,Kiss an Angel Good Mornin',Charley Pride,123466,1971-11-01,1971,0.581,0.665,0.512,0.0,0.371,-10.704,0.03,130.578,0.87,1,4,60,False,"classic country pop, country, country rock, nashville sound"
5cbZDpFu1hTwaU7hDQpf13,Rainy Days And Mondays,Carpenters,218893,1971,1971,0.852,0.351,0.235,0.0,0.0688,-11.513,0.0323,74.72,0.218,1,10,61,False,"adult standards, mellow gold, soft rock"
4L8NwMc1EF3xA856M040Ss,A Song For Mary,Gene Sikora,152308,1971-01-01,1971,0.28,0.717,0.361,0.669,0.143,-8.402,0.0378,96.519,0.224,0,1,47,False,
6zV8IpLvw0tkRSVCFQJB1y,You've Got a Friend - 2019 Remaster,James Taylor,268866,1971-04-01,1971,0.795,0.689,0.2,0.0327,0.0893,-18.634,0.0309,91.787,0.478,1,9,65,False,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
0rLRrCTqWVMgv1DpMBSezw,Anticipation,Carly Simon,201706,1971-11,1971,0.838,0.61,0.297,9.16e-06,0.107,-14.956,0.0304,99.963,0.543,1,2,43,False,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
3muMI7YXx7JU3yaaJzWVPw,After Forever - 2014 Remaster,Black Sabbath,326000,1971-07-21,1971,0.000394,0.386,0.679,0.00123,0.124,-13.233,0.0354,95.103,0.474,1,7,42,False,"album rock, alternative metal, birmingham metal, classic rock, hard rock, metal, rock, stoner rock, uk doom metal"
5JnHzjo25FY1fMQMQVOawB,She's A Lady,Tom Jones,174146,1971-05-01,1971,0.212,0.51,0.876,0.0,0.248,-9.101,0.161,119.702,0.624,1,2,65,False,"adult standards, british invasion"
0VNzEY1G4GLqcNx5qaaTl6,Vincent,Don McLean,243493,1971,1971,0.908,0.398,0.0851,5.3e-06,0.34,-19.387,0.0368,90.991,0.459,1,7,67,False,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
0mkRIQZWFIdNPoIlr0owYd,An Old Fashioned Love Song,Three Dog Night,206360,1971,1971,0.314,0.52,0.392,0.000656,0.0943,-15.916,0.0349,101.053,0.744,1,5,42,False,"album rock, classic rock, country rock, folk rock, hard rock, mellow gold, soft rock"
4Jjtkw6wdG5SCgw4vB7y6E,Angry Eyes,Loggins & Messina,460560,1971,1971,0.033,0.564,0.634,0.108,0.102,-10.204,0.0346,158.908,0.838,1,0,41,False,"classic rock, country rock, folk, folk rock, mellow gold, soft rock"
52SCT6ImFklqEhH21lgErO,Sweet City Woman,Stampeders,207426,1971-01-01,1971,0.255,0.696,0.736,0.0,0.117,-7.283,0.048,88.133,0.917,1,7,59,False,classic canadian rock
2TVxnKdb3tqe1nhQWwwZCO,Tiny Dancer,Elton John,377093,1971-11-05,1971,0.382,0.414,0.428,0.000243,0.148,-11.097,0.0278,145.075,0.282,1,0,77,False,"glam rock, mellow gold, piano rock, rock"
4wOKTOwGVrie2GIbCMEe7U,I Am...I Said - Single Version,Neil Diamond,213200,1971-11-05,1971,0.14,0.247,0.376,4.97e-06,0.109,-14.409,0.0272,90.365,0.514,1,10,60,False,"adult standards, brill building pop, folk rock, mellow gold, singer-songwriter, soft rock, yacht rock"
3q7em8kVHiHpZbKQuVYwFQ,"One Way Out - Live At The Final Fillmore East Concert, 1971",Allman Brothers Band,296146,1971-07-01,1971,0.576,0.541,0.733,0.0321,0.705,-9.04,0.0491,106.734,0.725,1,9,50,False,"album rock, blues rock, classic rock, country rock, folk rock, hard rock, jam band, mellow gold, rock, singer-songwriter, soft rock, southern rock"
7fLTytvnvxy653VWxflTRf,Stay with Me,Faces,279360,1971,1971,0.0969,0.458,0.869,0.0596,0.357,-8.381,0.032,91.39,0.813,1,9,59,False,"blues rock, classic rock, country rock, folk rock, glam rock, protopunk, psychedelic rock, roots rock, singer-songwriter"
0BXXRtNtcujtoTWYORd65X,Aspettando July,I Marc 4,157778,1971-07-12,1971,0.888,0.677,0.27,0.908,0.111,-15.951,0.0463,118.085,0.474,0,9,44,False,italian library music
2OXmMU1rITVtthEIh4A015,Avalanche,Leonard Cohen,302013,1971-03-19,1971,0.872,0.395,0.28,0.0153,0.265,-16.539,0.0347,92.333,0.176,0,5,49,False,"canadian singer-songwriter, melancholia, permanent wave, singer-songwriter"
39Bd345OWEhRNyfayhp9gv,Just My Imagination (Running Away With Me),The Temptations,228160,1971-01-01,1971,0.88,0.425,0.242,0.0118,0.195,-15.424,0.0267,92.472,0.477,1,0,62,False,"classic soul, disco, memphis soul, motown, soul"
02ozRCoTjCxJXCyuFW8QUi,A Love Song,Loggins & Messina,190573,1971,1971,0.869,0.517,0.228,4.33e-06,0.112,-12.548,0.0363,144.287,0.614,1,4,37,False,"classic rock, country rock, folk, folk rock, mellow gold, soft rock"
2XKW8CH8nRZH9cF2DNjBHN,Day After Day - Remastered 2010,Badfinger,191053,1971-12-13,1971,0.109,0.399,0.686,0.000874,0.112,-7.112,0.0311,101.806,0.377,1,5,53,False,"album rock, beatlesque, classic rock, country rock, folk rock, jangle pop, mellow gold, power pop, singer-songwriter, soft rock"
4iW98ZK1gNzcXmQ5TgTD9X,I Just Want To Celebrate,Rare Earth,217560,1971-06-02,1971,0.105,0.446,0.929,1.59e-06,0.015,-7.7,0.234,176.462,0.652,1,9,47,False,"blues rock, classic rock, country rock, psychedelic rock, psychedelic soul, southern rock, symphonic rock"
4HHge4zAyIw3pkrtFzmwCl,So Far Away,Carole King,235626,1971,1971,0.897,0.49,0.172,3.32e-05,0.0753,-14.251,0.0372,143.837,0.361,1,2,58,False,"brill building pop, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
4p9haCTdqBPHuWttwikAiw,American Pie,Don McLean,513000,1971,1971,0.357,0.478,0.562,0.0,0.302,-9.325,0.0597,138.506,0.481,1,7,42,False,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
5gd0kS2rZysbJwO41xU2xv,Abran Paso,"Ismael Miranda, Orquesta Harlow",210920,1971-01-01,1971,0.601,0.686,0.758,0.0532,0.0615,-5.781,0.0481,98.927,0.962,1,0,43,False,"salsa, salsa puertorriquena"
2N5H8pIB12voccA8FPEHZ8,Abuelita,"Willie Colón, Héctor Lavoe",263773,1971-01-01,1971,0.651,0.662,0.588,0.000507,0.294,-10.073,0.0725,93.53,0.757,0,7,45,False,"salsa, tropical"
1Nre9NRh8OCEAyHsdr5CZe,Here Comes That Rainy Day Feeling Again,The Fortunes,172160,1971-01-01,1971,0.351,0.754,0.708,0.0,0.0938,-8.119,0.0585,120.895,0.804,1,5,47,False,british invasion
65aeHyw8GdHFwmEvdSns21,Walk Away,James Gang,212694,1971-04-01,1971,0.018,0.6,0.843,0.199,0.34,-7.455,0.0351,102.323,0.916,1,8,52,False,"album rock, blues rock, classic rock, country rock, electric blues, folk rock, hard rock, mellow gold, southern rock"
0SfYZJSWk4h00yzheOgeIQ,Andy Warhol - 2015 Remaster,David Bowie,234746,1971-12-17,1971,0.168,0.544,0.449,0.0,0.637,-16.498,0.0729,84.084,0.412,0,4,45,False,"art rock, classic rock, glam rock, permanent wave, rock"
1BnfAYVesByA18sA9EAGiI,"Statesboro Blues - Live At Fillmore East, March 13, 1971",Allman Brothers Band,259444,1971-07-01,1971,0.309,0.488,0.721,0.0482,0.437,-9.141,0.0617,125.94,0.786,1,2,47,False,"album rock, blues rock, classic rock, country rock, folk rock, hard rock, jam band, mellow gold, rock, singer-songwriter, soft rock, southern rock"
1zdmeAd3wE2VlrrxpAAEgr,Love Ain't For Keeping,The Who,130720,1971-08-14,1971,0.0779,0.554,0.818,0.0106,0.341,-6.864,0.0362,142.339,0.512,1,2,54,False,"album rock, british invasion, classic rock, hard rock, rock"
4m6KlFD4eMiQFzh4IVVFVm,Angel,Jimi Hendrix,265813,1971,1971,0.229,0.386,0.536,0.0123,0.11,-14.151,0.0546,133.451,0.31,1,3,41,False,"acid rock, album rock, alternative rock, classic rock, hard rock, proto-metal, psychedelic rock, rock"
0xLq0rbZ8sfEKfgMB3QSsF,Andrè,I Marc 4,178390,1971-07-12,1971,0.638,0.485,0.483,0.952,0.11,-12.491,0.0332,101.704,0.922,0,0,40,False,italian library music
3skk6UIXV4kepq2bdYy97g,"I've Seen All Good People: a. Your Move, b. All Good People - 2003 Remaster",Yes,413346,1971-02-19,1971,0.0418,0.417,0.425,1.31e-05,0.0897,-11.689,0.062,134.917,0.498,1,4,54,False,"album rock, art rock, classic rock, hard rock, progressive rock, rock, soft rock, symphonic rock"
5lH8Maw1VX0QUeV5qAypDZ,She's All I Got,Johnny Paycheck,176960,1971-12,1971,0.619,0.607,0.443,0.0,0.0712,-14.763,0.0376,138.849,0.815,1,10,48,False,"country, outlaw country"
5llfFWv1tH61nENrsjg3KZ,"For All We Know - From ""Lovers And Other Strangers"" Soundtrack",Carpenters,158933,1971,1971,0.879,0.307,0.237,1.65e-05,0.0871,-13.437,0.0304,135.6,0.194,1,7,59,False,"adult standards, mellow gold, soft rock"
7bo2X63U1NpKYMXV1mZFkq,Wond'ring Aloud,Jethro Tull,113426,1971-03-19,1971,0.633,0.579,0.197,0.00502,0.592,-16.606,0.0353,148.295,0.67,1,10,54,False,"album rock, art rock, blues rock, classic rock, flute rock, folk rock, hard rock, progressive rock, psychedelic rock, rock, singer-songwriter, symphonic rock"
45FLu3nL1iMYXYPzhqLdko,"Where Do I Begin - Love Theme from ""Love Story""",Andy Williams,189066,1971-02-03,1971,0.512,0.259,0.473,1.5e-06,0.4,-10.187,0.0324,84.897,0.232,1,6,54,False,"adult standards, easy listening"
3YU9X8ryOR20beT7wOlDIJ,I'm Eighteen,Alice Cooper,180760,1971,1971,0.249,0.618,0.413,0.0517,0.131,-14.164,0.0302,97.84,0.531,0,4,56,False,"album rock, classic rock, detroit rock, glam metal, glam rock, hard rock, metal, protopunk, rock"
1qhp5owrFGeZ5Jgin28nwR,You've Got a Friend,Carole King,308973,1971,1971,0.88,0.473,0.263,4.41e-05,0.123,-10.684,0.0336,169.094,0.461,1,8,62,False,"brill building pop, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
0xReSyPY2NLLQmhIPSvmfD,Ace Of Spades,O.V. Wright,133506,1971,1971,0.0451,0.728,0.44,1.29e-05,0.305,-12.144,0.0883,99.364,0.553,0,11,39,False,"memphis soul, southern soul"
6fsSZbNL7XP9gf1kJ2l155,"Gypsys, Tramps & Thieves",Cher,158000,1971-01-01,1971,0.211,0.476,0.677,0.0,0.0601,-11.175,0.0365,170.879,0.691,1,0,60,False,"dance pop, pop"
1YYhDizHx7PnDhAhko6cDS,"Take Me Home, Country Roads - Original Version",John Denver,190160,1971,1971,0.758,0.462,0.395,0.0,0.121,-9.376,0.0264,82.259,0.625,1,9,75,False,"classic country pop, folk, folk rock, mellow gold, singer-songwriter, soft rock"
0AYP9qfJJumsxSOZF3MndI,Aquellas Pequeñas Cosas,Joan Manuel Serrat,110266,1971,1971,0.852,0.469,0.249,0.0,0.102,-11.692,0.0302,80.33,0.306,1,9,55,False,"cantautor, nova canco, nueva cancion, trova"
2loctOuEydT8m8V0XsbPsU,"American Woman - 7"" Single Version",The Guess Who,305560,1971,1971,0.117,0.527,0.512,0.00117,0.0938,-16.942,0.115,93.253,0.376,1,9,36,False,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, mellow gold, rock, singer-songwriter, soft rock"
2pcFLtTZRBbYYgXZzExUo8,At The Chime Of A City Clock,Nick Drake,283333,1971-03-05,1971,0.144,0.485,0.391,0.00017,0.214,-10.284,0.0311,99.865,0.193,1,6,41,False,"british folk, folk, melancholia, singer-songwriter"
35EQEi6Od5PWvI8XHEmttd,Sabor A Mi,El Chicano,197826,1971-01-01,1971,0.517,0.516,0.371,5.35e-06,0.188,-13.092,0.028,88.901,0.524,1,0,47,False,"classic soul, mexican classic rock, souldies"
0cJPLFrlV7TTCyPLupHzcH,Won't Get Fooled Again - Original Album Version,The Who,511400,1971-08-14,1971,0.301,0.686,0.92,0.27,0.0807,-6.231,0.0566,135.027,0.225,1,2,63,False,"album rock, british invasion, classic rock, hard rock, rock"
4f3u4Oy0JqJRIhMmTqRcxj,Family Affair - Single Version,Sly & The Family Stone,185533,1971-11-01,1971,0.669,0.819,0.605,0.0163,0.199,-13.83,0.132,108.892,0.797,0,2,51,False,"classic soul, funk, funk rock, p funk, psychedelic soul, soul, southern soul"
1d9qv7YDGIO8XZPYtrC8B3,Albert Flasher - Single Version,The Guess Who,147333,1971,1971,0.287,0.6,0.616,0.0192,0.157,-10.566,0.033,130.386,0.912,1,7,36,False,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, mellow gold, rock, singer-songwriter, soft rock"
6QbcnA5zCrjiZIUBzAP4nY,I'm a Ram,Al Green,227480,1971-08-14,1971,0.261,0.848,0.499,0.517,0.209,-10.176,0.0696,81.098,0.879,0,11,46,False,"classic soul, funk, memphis soul, quiet storm, soul, soul blues, southern soul"
3Xd39NB1rifow2RDNVgSFp,Sunshine (Go Away Today),Jonathan Edwards,138733,1971,1971,0.335,0.705,0.359,0.0,0.0968,-15.388,0.0649,125.31,0.837,1,10,52,False,country rock
2Dsy7Ls7OuvG1fpjrKI5AE,Arnold Layne,Pink Floyd,176866,1971-05-14,1971,0.234,0.309,0.49,9.9e-06,0.0887,-9.333,0.0304,132.618,0.212,1,2,38,False,"album rock, art rock, classic rock, progressive rock, psychedelic rock, rock, symphonic rock"
6p5QJBr5iE2xvHatGebTbR,Asa Branca,Rosinha De Valença,252413,1971-12-09,1971,0.927,0.445,0.344,0.738,0.0999,-11.311,0.0347,135.363,0.429,1,7,37,False,bossa nova
0MYNeFsKpzBHwrJGfWZysV,Locomotive Breath,Jethro Tull,266013,1971-03-19,1971,0.417,0.68,0.53,0.011,0.0559,-13.105,0.0889,124.551,0.352,0,11,56,False,"album rock, art rock, blues rock, classic rock, flute rock, folk rock, hard rock, progressive rock, psychedelic rock, rock, singer-songwriter, symphonic rock"
5JSeANh50Da2vqsem40k51,Arriba Pichátaro,Banda Sinaloense El Recodo De Cruz Lizarraga,137786,1971-10-27,1971,0.881,0.613,0.868,0.0281,0.303,-9.066,0.0778,104.364,0.963,1,3,38,False,"banda, banda sinaloense, musica mexicana, norteno"
1MU62iuv0tVWWVkqHcY1tx,Life's a Gas - 2003 Remaster,T. Rex,144760,1971-09-24,1971,0.141,0.611,0.348,4.09e-05,0.0902,-13.426,0.0492,124.822,0.8,1,7,45,False,"classic rock, glam rock, protopunk, rock, singer-songwriter"
0wEo4mwfs6tXYgCem9m9wP,The Wind - Remastered 2021,Yusuf / Cat Stevens,102986,1971-10-01,1971,0.787,0.765,0.291,0.000446,0.149,-14.456,0.0397,115.751,0.806,1,2,69,False,"british folk, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
4d0d2llNcQIHmaCgYTrODQ,Peace Train - Remastered 2021,Yusuf / Cat Stevens,253293,1971-10-01,1971,0.051,0.594,0.682,4.56e-05,0.0919,-8.858,0.0487,82.487,0.76,1,0,66,False,"british folk, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
2hMfXpsaKQz3lHOm3t0jDS,An Old Fashioned Love Song,Paul Williams,191293,1971,1971,0.486,0.387,0.532,3.54e-06,0.0901,-7.6,0.0443,94.237,0.594,1,10,35,False,
3Ie2eLOIj2IhKnzPwXrLbJ,She's Got a Way,Billy Joel,169226,1971-11-01,1971,0.97,0.495,0.142,1.93e-06,0.113,-16.186,0.0436,75.859,0.196,0,11,52,False,"album rock, classic rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
7s7ylhLGL0sV6TU9bzpN5S,(I Know) I'm Losing You,Rod Stewart,323733,1971-05-18,1971,0.0841,0.39,0.8,0.201,0.121,-13.615,0.0611,106.739,0.439,1,7,41,False,"mellow gold, soft rock"
5NXI6TWg0mQRmbGPHzkoHk,A Woman Left Lonely,Janis Joplin,209666,1971-01-11,1971,0.812,0.327,0.398,0.000593,0.114,-10.632,0.0428,149.63,0.24,1,10,42,False,"album rock, classic rock, hard rock, psychedelic rock, rock"
59mPadX6sKWripbp54vDwk,Long Ago and Far Away - 2019 Remaster,James Taylor,140973,1971-04-01,1971,0.731,0.66,0.181,0.0235,0.106,-19.592,0.0296,102.654,0.39,1,11,45,False,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
0ju1jP0cSPJ8tmojYBEI89,Danny's Song,Loggins & Messina,254653,1971,1971,0.805,0.505,0.258,0.0,0.12,-12.193,0.0297,141.003,0.641,0,11,61,False,"classic rock, country rock, folk, folk rock, mellow gold, soft rock"
1381rfnkAKhUeqP0J12kk3,Home Again,Carole King,149053,1971,1971,0.861,0.505,0.255,0.00389,0.0782,-12.558,0.0352,140.344,0.623,1,9,48,False,"brill building pop, classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
55X66sKArUevBeGD7buroR,Astral Traveling,Pharoah Sanders,350266,1971,1971,0.246,0.474,0.405,0.0169,0.113,-14.925,0.0885,130.68,0.511,1,10,36,False,"avant-garde jazz, free jazz, hard bop, jazz, jazz funk, jazz saxophone, spiritual jazz"
