id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
57bgtoPSgt236HzfBOd8kj,Thunderstruck,AC/DC,292880,1990-09-24,1990,0.000147,0.502,0.89,0.0117,0.217,-5.175,0.0364,133.52,0.259,1.0,4.0,85,False,"australian rock, hard rock, rock"
5YjKdeES9QRJ8NmF4Xc8pV,All I Wanna Do Is Make Love To You,Heart,310893,1990-03-25,1990,0.16,0.626,0.746,0.0,0.0618,-8.832,0.0282,102.896,0.8,1.0,7.0,67,False,"album rock, classic rock, glam metal, hard rock, mellow gold, new wave pop, rock, singer-songwriter, soft rock"
6gZVQvQZOFpzIy3HblJ20F,Man in the Box,Alice In Chains,285200,1990-08-01,1990,0.00045,0.355,0.791,0.0,0.0969,-7.565,0.0453,106.392,0.758,1.0,8.0,76,True,"alternative metal, alternative rock, grunge, hard rock, nu metal, rock"
762yvPz59OMgb7gGLws6Vi,Act Naturally,Buck Owens,143306,1990-08-13,1990,0.386,0.56,0.378,0.0,0.115,-11.007,0.0332,92.595,0.71,1.0,7.0,59,False,"bakersfield sound, classic country pop, country, country rock, cowboy western, western swing"
6jL1SnyXcXiKOmw4M2RnmT,Around The Way Girl,LL COOL J,248493,1990-08-27,1990,0.00273,0.62,0.445,0.0145,0.333,-17.154,0.382,202.134,0.587,0.0,1.0,56,False,"east coast hip hop, golden age hip hop, hip hop, old school hip hop, queens hip hop, rap"
4REjaHRPmVb7btssqChJSy,American Remains,"The Highwaymen, Willie Nelson, Johnny Cash, Waylon Jennings, Kris Kristofferson",247000,1990-02-27,1990,0.47,0.684,0.495,6.98e-05,0.157,-13.877,0.0422,101.999,0.528,0.0,10.0,60,False,"country, country rock, outlaw country"
4g29cIui50ZZcFc6478yWV,Amigo Bronco,Bronco,232760,1990-01-01,1990,0.593,0.785,0.515,0.0,0.0738,-12.042,0.0807,78.486,0.949,0.0,0.0,53,False,"grupera, gruperas inmortales, musica mexicana, norteno, ranchera"
1RpCXjlxFGS6LfPOvqSJ7M,Amores Como el Nuestro,Jerry Rivera,301573,1990,1990,0.549,0.679,0.62,0.0189,0.0774,-10.943,0.0469,179.505,0.619,1.0,0.0,68,False,"latin pop, puerto rican pop, salsa, salsa puertorriquena, tropical"
3QwbKe0s8TcNclzXAXHeHy,A Beautiful Morning - Single Version,The Rascals,151800,1990-07-23,1990,0.399,0.503,0.484,0.0,0.345,-12.833,0.0311,122.203,0.8,0.0,5.0,52,False,
7A1odihHBrI8n9k0Fefh2j,Are You Ready,AC/DC,250333,1990-09-24,1990,0.0165,0.452,0.821,3.53e-06,0.13,-4.816,0.0324,108.529,0.414,1.0,7.0,59,False,"australian rock, hard rock, rock"
49ptTt81UeHXokJtf3wYny,Almohada,José José,216906,1990,1990,0.928,0.41,0.113,0.0,0.233,-19.967,0.0422,73.656,0.119,0.0,9.0,49,False,"bolero, cancion melodica, ranchera"
3lp92MDPDuoCp2flb7xfWS,Asi Es El Amor,Grupo Vennus,181600,1990-07-10,1990,0.0208,0.531,0.516,0.0,0.47,-11.902,0.028,98.427,0.925,1.0,4.0,54,False,"grupera, gruperas inmortales"
3Ti0GdlrotgwsAVBBugv0I,Can I Kick It?,A Tribe Called Quest,251573,1990-04-17,1990,0.173,0.848,0.666,0.000699,0.129,-6.547,0.274,96.662,0.744,1.0,0.0,70,False,"conscious hip hop, east coast hip hop, golden age hip hop, hip hop, jazz rap, queens hip hop"
1Z6lKdYhwp8WYoBqGCKxlM,Unskinny Bop,Poison,228066,1990,1990,0.0657,0.574,0.93,7.78e-06,0.108,-2.949,0.0413,92.303,0.69,1.0,1.0,60,False,"album rock, classic rock, glam metal, hard rock, rock"
5q9VC2VFj8Pak4E2jQnp7I,A Pedir Su Mano,Juan Luis Guerra 4.40,295280,1990-01-01,1990,0.298,0.639,0.951,0.00021,0.398,-6.421,0.0701,141.87,0.719,1.0,2.0,63,False,"bachata, latin pop, tropical"
4lSqfVzoGBmBGnBZrSrKOJ,Ana,Pixies,129440,1990-08-13,1990,0.0262,0.66,0.417,0.0238,0.0894,-14.317,0.0265,105.675,0.352,0.0,8.0,55,False,"alternative rock, boston rock, permanent wave, rock"
6MJKD4yww06r6AskfnnMRQ,A Certain Someone,The Sundays,264883,1990,1990,0.123,0.661,0.604,0.000546,0.225,-10.847,0.072,122.275,0.673,0.0,9.0,47,False,"dream pop, lilith"
3ieN8oZUwNKdqwqmPAABMH,Aunque Me Muera,Cornelio Reyna,147133,1990-03-02,1990,0.64,0.402,0.336,0.0,0.105,-8.885,0.0365,163.897,0.804,1.0,7.0,54,False,"musica mexicana, norteno, ranchera"
1jFhnVoJkcB4lf9tT0rSZS,Unchained Melody,The Righteous Brothers,216266,1990,1990,0.563,0.361,0.219,0.0,0.558,-16.553,0.0285,98.532,0.26,1.0,0.0,61,False,"adult standards, brill building pop, folk rock, mellow gold, motown, rock-and-roll, rockabilly"
0dYYnwpxDpsVOhzADa2JKi,Alone,The Cry,236693,1990,1990,0.0684,0.499,0.721,0.0,0.0921,-6.382,0.0282,93.601,0.618,1.0,4.0,46,False,"jangle pop, san diego indie"
1Zo3JlBxTMXODlgYrcD0pl,Alma,Grupo Vennus,248133,1990-01-15,1990,0.221,0.516,0.5,4.21e-06,0.0559,-10.559,0.0321,145.937,0.617,1.0,9.0,49,False,"grupera, gruperas inmortales"
0QI38in0PP6LVZSl6NnKaI,Amor Eterno - En Vivo [En el Palacio de Bellas Artes],Juan Gabriel,428466,1990-12-25,1990,0.161,0.257,0.421,0.0,0.952,-11.296,0.0389,199.26,0.53,1.0,9.0,51,False,"cancion melodica, latin pop, mariachi, musica mexicana, ranchera"
