id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
6sRiQdwVIIwsYpK5wDFRvA,Happy Days Are Here Again,Ben Selvin & His Orchestra,202013,1920-08-12,1920,0.993,0.819,0.255,0.0852,0.0421,-12.196,0.0731,118.61,0.758,1.0,0.0,27,False,"british dance band, man's orchestra, vaudeville, vintage jazz"
3Y18nJq4Kg83TMOhiyrSoK,Avior,Young Astronauts Club,500045,1920-01-03,1920,0.00185,0.807,0.477,0.91,0.123,-12.987,0.128,126.002,0.961,1.0,4.0,14,False,
3P6wi3okk26VEGugU43eea,Abdul Abulbul Amir,Frank Crumit,199480,1920-06-03,1920,0.995,0.702,0.219,0.642,0.106,-14.397,0.171,103.902,0.582,1.0,0.0,3,False,"vaudeville, vintage jazz"
3AGInDslPPFCzYs046aVxc,Ava Maria,Dick Haymes,178933,1920,1920,0.994,0.227,0.261,0.247,0.0977,-12.343,0.0382,118.891,0.0539,1.0,5.0,5,False,"british dance band, deep adult standards, swing, tin pan alley"
7HKl583IevkVpKi0WGqu5a,Alabama Blues,Mamie Smith,186853,1920-04-08,1920,0.995,0.432,0.384,8.93e-05,0.23,-8.103,0.0286,84.117,0.524,1.0,10.0,3,False,"harlem renaissance, traditional blues"
3nEsGcOyz0QQJyW80rai89,Chapter 1 - The Mysterious Affair at Styles,"Agatha Christie, Lauren Williams",181208,1920,1920,0.847,0.688,0.194,0.0,0.204,-23.998,0.942,138.157,0.268,1.0,1.0,19,False,writing
5GwGpkqB25T9CSayxqWQN4,"Get Away Old Man, Get Way",Frank Crumit,176053,1920-06-03,1920,0.996,0.581,0.0937,0.503,0.149,-17.147,0.171,204.219,0.777,1.0,5.0,6,False,"vaudeville, vintage jazz"
2l9SGJv822Zd47yxPmz6nC,Chapter 4 - The Mysterious Affair at Styles,"Agatha Christie, Lauren Williams",185745,1920,1920,0.875,0.711,0.219,0.0,0.157,-24.241,0.928,124.015,0.206,1.0,10.0,14,False,writing
6BBxJS3pDpw6a5X348XS8K,Chapter 3 - The Mysterious Affair at Styles,"Agatha Christie, Lauren Williams",181084,1920,1920,0.842,0.678,0.213,0.0,0.133,-24.05,0.949,101.141,0.236,0.0,7.0,14,False,writing
0xRCjgIj324109XDVCw3uU,Chapter 8 - The Mysterious Affair at Styles,"Agatha Christie, Lauren Williams",184129,1920,1920,0.799,0.746,0.236,0.0,0.127,-23.926,0.937,110.774,0.286,1.0,3.0,13,False,writing
