id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
2mGptyQXBkLRfnOHDucFmF,I've Got Plenty To Be Thankful For,Bing Crosby,177546,1942-01-01,1942,0.849,0.611,0.195,0.0117,0.506,-14.923,0.103,153.734,0.827,0,10,32,False,"adult standards, easy listening, lounge, swing"
1UVETAQbq7tKLdfrSjeWST,I'll Never Smile Again,The Pied Pipers,189252,1942-12-09,1942,0.962,0.457,0.0692,0.543,0.232,-17.764,0.0292,69.268,0.072,1,0,31,False,vocal harmony group
5fxcFfC3AhvNThc1ImR53I,Avalon,"Arthur Briggs, Stéphane Grappelli, Django Reinhardt, Quintette du Hot Club de France",170877,1942-01-01,1942,0.908,0.833,0.238,0.811,0.114,-15.953,0.126,138.425,0.872,1,5,13,False,
6d7HdOZVrflcNvKorLDlwk,Abraham,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",165000,1942-01-01,1942,0.706,0.493,0.223,0.531,0.632,-12.053,0.062,168.426,0.766,0,5,11,False,"adult standards, easy listening, lounge, swing"
4F6FDCjqiJMXIPkKViujK6,"Étude in D-sharp minor, Op. 8, No. 12","Alexander Scriabin, Vladimir Horowitz",127080,1942,1942,0.967,0.251,0.304,0.896,0.105,-16.228,0.0352,166.953,0.439,0,1,29,False,"classical, contemporary classical, early modern classical, impressionism, late romantic era, russian romanticism"
3dxDIeMuYGopSAtyEpaKX2,I'll Capture Your Heart,"Bing Crosby, Fred Astaire, Bob Crosby & His Orchestra",143453,1942-01-01,1942,0.748,0.586,0.291,0.00638,0.921,-13.291,0.257,100.689,0.582,1,10,13,False,"adult standards, easy listening, lounge, swing"
2uyauwbFWLFylysg2ypqLf,Amurado,Osvaldo Pugliese,162333,1942-02-25,1942,0.912,0.563,0.177,0.0373,0.124,-8.886,0.0541,120.753,0.46,1,7,10,False,"latin classical, tango"
6dqDPqUGonBNzIV4c9kYSd,I Can't Tell A Lie,"Fred Astaire, Bob Crosby & His Orchestra",160813,1942-01-01,1942,0.885,0.586,0.196,0.327,0.679,-14.188,0.148,79.758,0.677,0,3,9,False,"adult standards, vintage hollywood"
2tDKWngdaCDdXtj1BgRa6n,I Saw Stars,"Stéphane Grappelli, Django Reinhardt, Quintette du Hot Club de France",149370,1942-01-01,1942,0.866,0.843,0.143,0.815,0.255,-20.629,0.153,107.66,0.638,1,7,33,False,"french jazz, gypsy jazz, jazz violin"
7brVTWz2tm6zVqK3EotOc5,愛似浮雲,白光,162666,1942-05-01,1942,0.991,0.367,0.27,0.000756,0.252,-11.517,0.0643,106.004,0.453,0,4,14,False,"c-pop, vintage chinese pop"
0uhPEfy7doR7jxrQXfgLfk,Do I Love You,"Helen Forrest, Artie Shaw",181813,1942-04-29,1942,0.975,0.588,0.265,0.0578,0.34,-7.948,0.0286,72.495,0.504,1,8,11,False,torch song
2jydNK60967Ojvz2Ju299U,"Aai Basant Ritu Madhumati (From ""Jawani"")","Husn Banu, Surendra",180533,1942-01-01,1942,0.995,0.448,0.199,0.904,0.104,-15.143,0.0939,131.174,0.529,0,7,4,False,
1Yj4a0dMBiK1pEqZa9tE9a,"Arabeske in C Major, Op. 18","Robert Schumann, Vladimir Horowitz",427466,1942,1942,0.995,0.228,0.0187,0.844,0.176,-26.977,0.0374,94.527,0.135,1,0,3,False,"early romantic era, german romanticism"
0aDkcjKTTsYnTiBWmOUYJA,Aari Aaja Nindiya,"Kishore Kumar, Lata Mangeshkar, Mehmood",405890,1942-12-01,1942,0.976,0.276,0.27,0.835,0.371,-15.023,0.0372,130.527,0.316,1,9,5,False,"classic bollywood, filmi"
6VNJ32MJF5DAKPzileg5am,Aria - Cantilena from Bachiana brasileira No. 5,"Heitor Villa-Lobos, Bidu Sayão, Leonard Rose",421106,1942,1942,0.934,0.222,0.184,0.155,0.135,-16.512,0.0382,111.987,0.0931,0,2,8,False,"brazilian classical, classical, early modern classical, latin classical, neoclassicism"
0dFfiBFNd10yWiQ8vGrff8,Smoke Rings,"Stéphane Grappelli, Django Reinhardt, Quintette du Hot Club de France",170960,1942-01-01,1942,0.939,0.454,0.0881,0.921,0.187,-21.934,0.0387,104.51,0.542,1,2,29,False,"french jazz, gypsy jazz, jazz violin"
0G4T7Tho9Lr65nlEk7OtFm,Tiger Rag,"Stéphane Grappelli, Django Reinhardt, Quintette du Hot Club de France",153425,1942-01-01,1942,0.827,0.618,0.249,0.76,0.196,-18.132,0.441,147.969,0.836,1,8,29,False,"french jazz, gypsy jazz, jazz violin"
3iHPLypNjYHmVHm65Yq1WY,"It's Been a Long, Long Time",Helen Forrest,187570,1942-04-29,1942,0.8,0.376,0.266,0.00853,0.151,-8.151,0.0295,72.966,0.327,1,0,9,False,torch song
1R9eghNr3OjUET9XNqNsW9,"Let's Start The New Year Right - From ""Holiday Inn"" Soundtrack","Bing Crosby, Bob Crosby & His Orchestra",153946,1942-01-01,1942,0.666,0.36,0.15,0.952,0.207,-14.651,0.0321,66.255,0.452,1,10,29,False,"adult standards, easy listening, lounge, swing"
0mbJ17SU7NN2hWjRfYvOTL,Djangology,"Stéphane Grappelli, Django Reinhardt, Quintette du Hot Club de France",173770,1942-01-01,1942,0.924,0.602,0.151,0.696,0.328,-20.031,0.179,175.839,0.612,1,7,28,False,"french jazz, gypsy jazz, jazz violin"
31n9izao0F4nSKThcNfXTC,"Happy Holiday - From ""Holiday Inn"" Soundtrack","Bing Crosby, The Music Maids & Hal, John Scott Trotter & His Orchestra",145786,1942-01-01,1942,0.807,0.649,0.295,0.131,0.22,-13.642,0.0583,94.81,0.776,1,10,26,False,"adult standards, easy listening, lounge, swing"
5rqh9ExnLuViEBTbhcLIG3,I'm Confessin' (That I Love You),"Stéphane Grappelli, Django Reinhardt, Quintette du Hot Club de France",173314,1942-01-01,1942,0.528,0.761,0.17,0.251,0.0885,-19.887,0.166,112.687,0.642,1,2,25,False,"french jazz, gypsy jazz, jazz violin"
5iZMoYx762iNo2aczQhVze,Ya Mesafer Wahdak,Mohammed Abdel Wahab,717780,1942-01-01,1942,0.941,0.495,0.159,0.000791,0.508,-17.629,0.429,87.698,0.732,0,0,21,False,"arab folk, belly dance, classic arab pop"
0JYPgcIy1DJfiEskGcKDUe,El Abrojito,"Osvaldo Pugliese, Alberto Morán",200173,1942-02-25,1942,0.938,0.531,0.321,0.00034,0.171,-6.139,0.0432,118.641,0.559,1,0,16,False,"latin classical, tango"
1645qTeUjJ85uGFkdka7fI,Some of these Days,"Stéphane Grappelli, Django Reinhardt, Quintette du Hot Club de France",142494,1942-01-01,1942,0.92,0.622,0.161,0.109,0.178,-17.702,0.396,170.681,0.699,0,4,25,False,"french jazz, gypsy jazz, jazz violin"
4a5UVI9gvDpK1s6dcHPI3w,Tumhin Meri Mandir,Lata Mangeshkar,349297,1942-12-01,1942,0.989,0.495,0.404,0.0363,0.373,-6.404,0.0409,123.598,0.533,0,4,32,False,"classic bollywood, filmi, lata"
0WZGFA39yR2y148H05bHgC,You're Easy To Dance With,"Fred Astaire, Bob Crosby & His Orchestra",168000,1942-01-01,1942,0.755,0.507,0.219,0.162,0.858,-13.62,0.0644,178.512,0.804,1,0,21,False,"adult standards, vintage hollywood"
2Wkqdl5MrUZEQfzUsRKbZ2,El Arranque,Osvaldo Pugliese,184693,1942-02-25,1942,0.937,0.643,0.224,0.453,0.122,-7.727,0.0458,120.597,0.43,1,4,9,False,"latin classical, tango"
7azjiChoevBf6XIaoIKin4,"Piano Sonata No. 11 in A Major, K. 331: III. Rondo alla turca","Wolfgang Amadeus Mozart, Vladimir Horowitz",220560,1942,1942,0.993,0.504,0.129,0.896,0.127,-20.853,0.0539,122.597,0.576,1,9,8,False,"classical, classical era"
1Ny1Upi3WktLuAGRCGWZmb,"Be Careful, It's My Heart","Bing Crosby, John Scott Trotter & His Orchestra",162280,1942-01-01,1942,0.617,0.384,0.216,0.0397,0.284,-14.712,0.0393,129.518,0.378,1,2,20,False,"adult standards, easy listening, lounge, swing"
247xvjDKL9FyboglUBrx7L,我要你的愛,葛蘭,164373,1942,1942,0.748,0.796,0.486,0.0,0.13,-9.48,0.0385,90.824,0.914,1,3,24,False,vintage chinese pop
