id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
0eSjccF8mMKgmBA9vlHlnF,April Kisses,Eddie Lang,186506,1927-03-17,1927,0.988,0.49,0.289,0.907,0.146,-15.853,0.058,168.963,0.72,0,0,17,False,"jazz guitar, vintage jazz"
5Bk13n28rlG7GYCKDshsQM,In a Mist,Bix Beiderbecke,163733,1927,1927,0.996,0.392,0.29,0.958,0.112,-19.273,0.0348,175.04,0.485,1,0,19,False,"big band, dixieland, jazz trumpet, swing, vintage jazz"
61jDTVUrYIJMsII3bElwI6,I'm Wild About That Thing,"Eddie Lang, Bessie Smith, Clarence Williams",172013,1927-03-17,1927,0.994,0.697,0.133,0.00074,0.0941,-12.644,0.0951,136.306,0.594,0,5,24,False,"jazz guitar, vintage jazz"
2G1ljrEl579sdJFHJJvM0E,Billy Lyons and Stack O'lee,Furry Lewis,151733,1927-07-08,1927,0.96,0.543,0.176,0.000742,0.139,-10.905,0.0397,123.718,0.525,0,6,21,False,"country blues, memphis blues, traditional blues"
4P5dyVqQSGf8kNus3y1Ji4,"Come on and Stomp, Stomp, Stomp",Johnny Dodds,175680,1927-12-17,1927,0.941,0.794,0.662,0.92,0.111,-8.431,0.0458,107.232,0.964,1,5,20,False,"jazz clarinet, new orleans jazz, vintage jazz"
5VjU6SkkVeIfEuSh4NmXcn,Nostalgias,Francisco Lomuto,184213,1927-12-17,1927,0.982,0.69,0.165,0.00678,0.112,-10.382,0.0774,121.815,0.634,0,4,29,False,"orquesta tipica, tango, vintage tango"
6ZqS7G9uJrBUDyVxsPiNeJ,There Ain't No Land Like Dixieland to Me (feat. Bix Beiderbecke & Frank Trumbauer),"Broadway Bell Hops, Bix Beiderbecke, Frank Trumbauer",181826,1927,1927,0.994,0.711,0.244,0.0462,0.124,-14.124,0.106,206.167,0.878,1,10,13,False,
6HSjR21HhDfO3zADCqmWKh,Parque Patricios,"Francisco Lomuto, Fernando Diaz",142573,1927-12-17,1927,0.977,0.791,0.391,0.653,0.105,-10.303,0.0582,112.932,0.906,0,2,28,False,"orquesta tipica, tango, vintage tango"
4tnhManXktLh4j1zDviotP,Que Tiempo Aquel de Ayer,"Francisco Lomuto, Jorge Omar",154973,1927-12-17,1927,0.981,0.867,0.55,0.0778,0.043,-7.532,0.078,95.604,0.936,1,0,24,False,"orquesta tipica, tango, vintage tango"
7iNWGy6scGzeOcprvpEvvk,No Hay Tierra Como la Mia,"Francisco Lomuto, Jorge Omar",151920,1927-12-17,1927,0.989,0.684,0.348,0.164,0.101,-10.544,0.0605,101.147,0.955,1,9,26,False,"orquesta tipica, tango, vintage tango"
3ExXV3mLWv1mFbMSJaGq3n,Bye Bye Baby Blues,Texas Alexander,189400,1927-05-27,1927,0.992,0.672,0.15,0.00436,0.126,-8.615,0.0446,77.945,0.648,1,8,15,False,"jug band, traditional blues"
3Hw5lTPO8LADfw9EzA02Ny,"A Little Love, a Little Kiss",Eddie Lang,180000,1927-03-17,1927,0.951,0.413,0.399,0.876,0.159,-12.115,0.0411,105.809,0.184,1,2,3,False,"jazz guitar, vintage jazz"
4SEh1EGOvktb7tDN5NJ8Th,Arkansas,Henry Thomas,166880,1927-02-03,1927,0.983,0.534,0.29,0.0,0.298,-15.532,0.0417,165.676,0.834,0,11,3,False,"acoustic blues, appalachian folk, jug band, traditional blues, traditional folk"
1sFNmKSSSaB86SC8zHwT0y,Lo Que Vieron Tus Ojos,Francisco Lomuto,141853,1927-12-17,1927,0.99,0.594,0.435,0.0768,0.198,-8.077,0.22,177.163,0.928,0,6,23,False,"orquesta tipica, tango, vintage tango"
0z8SUv5AHWDkyA3QlkP0eV,Wringin' And Twistin',Bix Beiderbecke,173066,1927,1927,0.993,0.672,0.217,0.926,0.0943,-15.418,0.0455,128.308,0.736,1,0,11,False,"big band, dixieland, jazz trumpet, swing, vintage jazz"
4S0Ohfq80JS5xhVRnPNZnv,Criolla Linda,Francisco Lomuto,153773,1927-12-17,1927,0.936,0.738,0.281,0.643,0.124,-10.155,0.0421,127.796,0.715,0,1,20,False,"orquesta tipica, tango, vintage tango"
67zOHXujgjhOIV0htMPYym,The Fox and the Hounds,Henry Thomas,156240,1927-02-03,1927,0.965,0.568,0.264,0.0188,0.0889,-9.806,0.0425,146.301,0.368,1,8,11,False,"acoustic blues, appalachian folk, jug band, traditional blues, traditional folk"
72bzeKZgztFRE9XityeLAu,Bajo un Cielo de Estrella,Francisco Lomuto,168973,1927-12-17,1927,0.963,0.732,0.291,0.475,0.0992,-11.631,0.0768,106.543,0.814,1,9,20,False,"orquesta tipica, tango, vintage tango"
2kkVtqahhgmoGrujRQROe4,Por la Vuelta,Francisco Lomuto,150213,1927-12-17,1927,0.995,0.616,0.107,0.827,0.145,-15.85,0.0653,131.635,0.785,1,2,18,False,"orquesta tipica, tango, vintage tango"
5k6melZN9ooRi2X95FTID3,Cuando Estaba Enamorado,Francisco Lomuto,139013,1927-12-17,1927,0.966,0.562,0.293,0.0162,0.209,-10.858,0.0349,108.323,0.82,0,4,19,False,"orquesta tipica, tango, vintage tango"
7jrq7R4FTnZ3L1yVmjZJET,When the Train Comes Along,Henry Thomas,176560,1927-02-03,1927,0.988,0.69,0.463,0.00186,0.106,-9.745,0.0573,114.347,0.963,1,6,13,False,"acoustic blues, appalachian folk, jug band, traditional blues, traditional folk"
