id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
6fybp4N6eW3bsFAvARxyVe,Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,227800,1978-02-10,1978,0.021,0.518,0.938,0.000305,0.288,-5.964,0.0416,139.138,0.71,0.0,8.0,67,False,"album rock, classic rock, hard rock, rock"
2yBVeksU2EtrPJbTu4ZslK,What a Fool Believes,The Doobie Brothers,223866,1978,1978,0.284,0.758,0.378,0.0,0.049,-15.308,0.0449,120.736,0.985,0.0,8.0,72,False,"album rock, classic rock, country rock, folk rock, mellow gold, rock, singer-songwriter, soft rock, yacht rock"
0B9x2BRHqj3Qer7biM3pU3,You're The One That I Want - From “Grease”,"John Travolta, Olivia Newton-John",169840,1978-04-04,1978,0.281,0.758,0.612,0.00288,0.0954,-11.403,0.0598,106.945,0.822,1.0,0.0,72,False,hollywood
3kXoKlD84c6OmIcOLfrfEs,September,"Earth, Wind & Fire",216022,1978-11-18,1978,0.146,0.674,0.832,5.06e-06,0.138,-7.892,0.0308,125.996,0.981,1.0,9.0,85,False,"disco, funk, jazz funk, motown, soul"
5BUq9bdtsm3LWw5laJeJ4R,Hopelessly Devoted To You - From “Grease”,Olivia Newton-John,185360,1978-04-04,1978,0.292,0.59,0.338,0.0131,0.121,-13.101,0.03,110.581,0.322,0.0,11.0,72,False,"adult standards, australian dance, disco, mellow gold, soft rock"
2zI3bUYn2pcF27of6i2oqK,Jet Airliner,Steve Miller Band,215666,1978-01-01,1978,0.0737,0.574,0.664,0.0,0.22,-11.5,0.0346,122.956,0.936,1.0,5.0,66,False,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
2GiQqCOQCOkYA76QmD9Iqf,Abrazado de un Poste,Lorenzo De Monteclaro,153160,1978,1978,0.896,0.447,0.576,0.0,0.172,-8.858,0.121,167.359,0.919,1.0,7.0,60,False,"banda, grupera, musica mexicana, norteno"
2dcskJYRu9mMVPpAGJl3Er,Anytime,Journey,208466,1978,1978,0.00126,0.253,0.701,6.48e-05,0.266,-10.156,0.0432,144.993,0.614,1.0,9.0,50,False,"album rock, classic rock, hard rock, mellow gold, rock, soft rock"
34zWZOSpU2V1ab0PiZCcv4,Uptown Top Ranking - Remastered 2001,Althea And Donna,229160,1978-01-01,1978,0.0477,0.886,0.522,0.00108,0.207,-7.971,0.173,82.439,0.79,1.0,7.0,61,False,"dub, reggae, roots reggae"
3GVhCuS4BRxCTvVj4Cmc8w,How Much I Feel,Ambrosia,283400,1978,1978,0.305,0.667,0.513,0.0,0.0851,-7.96,0.026,95.306,0.518,1.0,4.0,66,False,"soft rock, yacht rock"
23IJ5wLRhEZ9DOuia5mPiZ,Who Are You,The Who,381626,1978-08-18,1978,0.262,0.651,0.648,0.0042,0.0655,-11.409,0.0501,156.372,0.49,1.0,9.0,64,True,"album rock, british invasion, classic rock, hard rock, rock"
35jXTF1ALlzkrS2k1B5dkF,All Mixed Up,The Cars,257825,1978-06-06,1978,0.116,0.519,0.74,0.047,0.319,-7.96,0.0297,122.132,0.78,0.0,11.0,47,False,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave, new wave pop, permanent wave, power pop, rock, singer-songwriter, soft rock, synthpop"
30IpEYZRHYmS8yZyMM5aYK,An Everlasting Love,Andy Gibb,250360,1978-04-04,1978,0.299,0.665,0.686,0.0,0.145,-6.542,0.0384,125.357,0.919,1.0,9.0,53,False,"disco, mellow gold, soft rock"
5ljGmNLjvQZm2hw8cDJXNJ,I Just Wanna Stop,Gino Vannelli,218306,1978-01-01,1978,0.184,0.581,0.548,0.00165,0.163,-13.448,0.0325,139.149,0.672,1.0,9.0,59,False,"classic canadian rock, soft rock, yacht rock"
0zoGVO4bQXG8U6ChKwNgeg,4:00A.M.,Taeko Onuki,336960,1978-09-21,1978,0.341,0.631,0.644,0.000411,0.0877,-10.81,0.0348,103.376,0.861,0.0,10.0,67,False,"anime, classic city pop, japanese new wave, techno kayo"
7wJeXISGGTLVv2kBPtCJHw,When Somebody Loves You Back,Teddy Pendergrass,296880,1978-06-02,1978,0.392,0.71,0.581,0.0,0.128,-9.108,0.0612,97.746,0.919,0.0,9.0,54,False,"classic soul, funk, motown, philly soul, quiet storm, soul, urban contemporary"
2bS2tETCzUmjALnXEvhOGo,Lotta Love,Nicolette Larson,191773,1978,1978,0.159,0.646,0.406,0.00114,0.27,-15.616,0.0264,113.708,0.895,0.0,5.0,55,False,yacht rock
6XzfupaB5ikgUMnrFgJBvS,Atomic Punk - 2015 Remaster,Van Halen,179613,1978-02-10,1978,0.0131,0.416,0.993,0.000633,0.589,-6.354,0.185,100.364,0.263,1.0,6.0,46,False,"album rock, classic rock, hard rock, rock"
47lkghP0AjBkqOGzbxC2Mt,I Need A Lover,John Mellencamp,337226,1978,1978,0.00474,0.415,0.851,0.00632,0.368,-5.425,0.0611,125.961,0.796,1.0,6.0,50,False,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
2grjqo0Frpf2okIBiifQKs,September,"Earth, Wind & Fire",215093,1978-11-23,1978,0.168,0.697,0.832,0.00131,0.269,-7.264,0.0298,125.926,0.979,1.0,9.0,74,False,"disco, funk, jazz funk, motown, soul"
5z6BtJ1n9sWzxKnJTAPOzX,Aunque Te Enamores,Juan Gabriel,217240,1978-01-26,1978,0.527,0.453,0.466,0.0,0.0894,-11.662,0.0288,81.236,0.619,1.0,4.0,56,False,"cancion melodica, latin pop, mariachi, musica mexicana, ranchera"
1RsxUuB1Q5OdseLpHMBkEN,(Our Love) Don't Throw It All Away,Andy Gibb,250200,1978-04-04,1978,0.357,0.349,0.337,6.05e-05,0.643,-13.193,0.0528,143.143,0.208,1.0,5.0,58,False,"disco, mellow gold, soft rock"
0lYBx37mRl0dbP7gF1yzh5,A Mi Manera - Tema Remasterizado,Vicente Fernández,216133,1978,1978,0.86,0.535,0.369,0.000242,0.233,-7.284,0.0293,91.56,0.536,1.0,9.0,54,False,"mariachi, ranchera"
0bjKbwEvZfU5epyZ3aZm1y,A Man I'll Never Be,Boston,396173,1978-08-02,1978,0.0562,0.418,0.587,6.64e-06,0.0548,-9.611,0.0272,106.664,0.485,1.0,0.0,44,False,"album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock"
6lYZDDICP5bKzLDoi3ETCZ,"Adiós Amor, Te Vas",Juan Gabriel,256760,1978-01-26,1978,0.55,0.254,0.406,0.000201,0.0908,-12.997,0.0313,179.047,0.347,1.0,5.0,55,False,"cancion melodica, latin pop, mariachi, musica mexicana, ranchera"
6GQLHDE3YwtVUdDcMv8xwf,If I Can't Have You,Yvonne Elliman,177960,1978,1978,0.389,0.592,0.811,1.11e-06,0.837,-6.87,0.0462,109.266,0.865,0.0,8.0,59,False,disco
4JMRpe5sUhYjOlf0JE4BT8,A Feast of Friends,Jim Morrison,130573,1978,1978,0.646,0.283,0.22,0.119,0.18,-16.805,0.0306,72.077,0.369,0.0,0.0,52,False,"album rock, classic rock, psychedelic rock, rock"
