id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
5Z0Khiz8xgC8AYMr4ctS8Y,Are You Sure Hank Done It This Way,Waylon Jennings,174600,1975-06-01,1975,0.396,0.811,0.646,0.391,0.16,-9.22,0.029,113.833,0.768,1.0,4.0,58,False,"classic texas country, country, outlaw country"
73TxYZd0lBCVRrHawrAglA,Sweet Emotion,Aerosmith,274088,1975-04-08,1975,0.00298,0.379,0.76,0.0296,0.104,-10.961,0.0378,99.436,0.491,1.0,9.0,75,False,"album rock, classic rock, hard rock, rock"
2TxCwUlqaOH3TIyJqGgR91,Mamma Mia,ABBA,213266,1975,1975,0.295,0.749,0.748,0.000443,0.469,-7.011,0.0323,137.547,0.827,1.0,2.0,78,False,"europop, swedish pop"
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,354320,1975-11-21,1975,0.289,0.391,0.402,0.0,0.243,-9.961,0.0539,143.879,0.228,0.0,0.0,71,False,"classic rock, glam rock, rock"
5HQEmiV2lKnSO6qa2fsR7x,I'm Not In Love,10cc,366640,1975,1975,0.685,0.404,0.523,0.000498,0.282,-15.7,0.0575,133.738,0.164,1.0,4.0,69,False,"album rock, art rock, classic rock, glam rock, mellow gold, new romantic, soft rock, symphonic rock, yacht rock"
5VSAonaAPhhGn0G7hMYwWK,Sister Golden Hair,America,199573,1975,1975,0.13,0.441,0.546,0.000144,0.109,-12.222,0.0336,134.752,0.718,1.0,4.0,72,False,"album rock, classic rock, folk rock, mellow gold, soft rock"
4JfuiOWlWCkjP6OKurHjSn,Walk This Way,Aerosmith,220310,1975-04-08,1975,0.0115,0.653,0.73,1.02e-05,0.0776,-10.613,0.0429,108.709,0.894,1.0,5.0,74,False,"album rock, classic rock, hard rock, rock"
6KTv0Z8BmVqM7DPxbGzpVC,Rock And Roll All Nite,KISS,168840,1975-03-19,1975,0.0474,0.654,0.929,0.0,0.0538,-5.906,0.0998,144.769,0.902,1.0,1.0,73,False,"glam rock, hard rock, rock"
2hE5Lm5XOHR4t3xlhIFauP,Fooled Around And Fell In Love,Elvin Bishop,276000,1975-01-01,1975,0.042,0.633,0.621,0.0172,0.186,-11.494,0.0313,113.325,0.593,1.0,10.0,60,False,"country rock, southern rock"
5tJtbMylDCdtsQf4R02qer,The Agony And The Ecstasy,Smokey Robinson,289240,1975-03-26,1975,0.678,0.49,0.361,5.29e-05,0.12,-10.841,0.034,139.119,0.423,1.0,2.0,51,False,"classic soul, disco, funk, motown, quiet storm, soul"
