id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,160133,1970-12-07,1970,0.0664,0.741,0.697,2.28e-05,0.133,-7.028,0.0277,116.109,0.774,1,0,87,False,"album rock, classic rock, country rock, mellow gold, rock, southern rock, swamp rock"
56dtB7EzO7EneUgYwX8krC,Up Around The Bend,Creedence Clearwater Revival,159172,1970-07-24,1970,0.00532,0.606,0.908,0.823,0.245,-5.736,0.037,130.12,0.773,1,2,76,False,"album rock, classic rock, country rock, mellow gold, rock, southern rock, swamp rock"
6D8kc7RO0rqBLSo2YPflJ5,ABC,The Jackson 5,174866,1970-05-08,1970,0.519,0.574,0.786,0.000941,0.11,-8.469,0.0641,188.119,0.952,1,8,67,False,"motown, soul"
3LQPTJEqOfljGBxmpgUnoC,American Woman,The Guess Who,307493,1970-01-01,1970,0.146,0.55,0.726,0.00608,0.428,-8.51,0.0516,92.697,0.37,1,2,61,False,"album rock, classic canadian rock, classic rock, country rock, folk rock, hard rock, mellow gold, rock, singer-songwriter, soft rock"
4dkoqJrP0L8FXftrMZongF,Across The Universe - Remastered 2009,The Beatles,228133,1970-05-08,1970,0.361,0.257,0.412,8.68e-05,0.0702,-11.788,0.0287,152.126,0.858,1,1,64,False,"british invasion, classic rock, merseybeat, psychedelic rock, rock"
1oht5GevPN9t1T3kG1m1GO,Fire and Rain - 2019 Remaster,James Taylor,203613,1970-02-01,1970,0.766,0.597,0.271,0.0119,0.0933,-17.293,0.0394,76.271,0.338,1,5,73,False,"classic rock, folk, folk rock, mellow gold, singer-songwriter, soft rock"
3n5iUh2Z6P7cnWins22W0F,And It Stoned Me - 2013 Remaster,Van Morrison,272160,1970-02,1970,0.35,0.595,0.468,3.53e-05,0.0919,-11.165,0.0274,75.882,0.589,1,7,60,False,"classic rock, folk, folk rock, mellow gold, rock, singer-songwriter, soft rock"
1hHGUdFaiJHw9hVZGJWYO2,Midnight Rider,Allman Brothers Band,180066,1970-09-18,1970,0.209,0.585,0.532,0.00797,0.227,-9.673,0.0268,94.461,0.68,1,7,72,False,"album rock, blues rock, classic rock, country rock, folk rock, hard rock, jam band, mellow gold, rock, singer-songwriter, soft rock, southern rock"
5DnT9a5IM3eMjKgXTWVJvi,Have You Ever Seen The Rain,Creedence Clearwater Revival,160333,1970-12-07,1970,0.0936,0.743,0.47,3.15e-05,0.186,-13.154,0.029,116.122,0.89,1,0,65,False,"album rock, classic rock, country rock, mellow gold, rock, southern rock, swamp rock"
1AGridgU0QAWZykQReGWk5,All Things Must Pass (2014 Remaster),George Harrison,226866,1970-11-20,1970,0.444,0.507,0.56,0.00152,0.105,-8.378,0.0298,122.15,0.427,1,9,59,False,"album rock, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock"
