id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
25cUhiAod71TIQSNicOaW3,Adorn,Miguel,193146,2012-09-28,2012,0.0543,0.625,0.576,4.07e-05,0.187,-5.693,0.175,179.063,0.235,0.0,11.0,71,False,"r&b, urban contemporary"
54MXF9I8s3DuiQo3g0gZ5k,A Match Into Water,Pierce The Veil,212546,2012-07-17,2012,0.0002,0.371,0.979,3.67e-06,0.516,-2.701,0.144,196.058,0.473,1.0,1.0,72,True,"modern rock, pop punk, screamo"
3poJLRLGViMX3gicX9UYtD,Advice,Alex G,157973,2012-11-05,2012,0.000183,0.356,0.611,0.867,0.127,-5.71,0.0289,170.069,0.272,1.0,10.0,68,False,"philly indie, pov: indie, slacker rock"
6XD3HMATLswheYevIfKkSi,All Over The Road,Easton Corbin,163066,2012-01-01,2012,0.0471,0.492,0.841,0.0,0.0886,-3.579,0.0421,199.849,0.722,1.0,5.0,64,False,"contemporary country, country, country road"
1hJXpII24ReABFg8Ig6k7w,Abbey,Mitski,166706,2012-01-31,2012,0.835,0.287,0.203,0.0,0.128,-9.117,0.0396,75.663,0.238,1.0,11.0,69,False,"brooklyn indie, pov: indie"
4P6BuLsqtg5uISdE77ypI9,Ayy Ladies (feat. Tyga),"Travis Porter, Tyga",211293,2012-05-28,2012,0.096,0.905,0.782,0.0,0.0623,-3.604,0.164,96.055,0.798,0.0,10.0,65,True,"atl hip hop, dirty south rap, futuristic swag, southern hip hop, trap"
7a86XRg84qjasly9f6bPSD,We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",250626,2012-02-21,2012,0.02,0.378,0.638,7.66e-05,0.0849,-5.576,0.075,184.086,0.735,1.0,10.0,74,False,"baroque pop, metropopolis, neo mellow"
14EORgkbXqIx5K4Haucmnb,Absolute Zero,Stone Sour,229840,2012-10-17,2012,0.000108,0.552,0.988,0.309,0.846,-2.555,0.0787,139.941,0.619,0.0,1.0,65,True,"alternative metal, nu metal, post-grunge"
0Ot6e3wYVQQ1Us9PM977jE,A Little Death,The Neighbourhood,209706,2012-12-18,2012,0.0026,0.53,0.763,1.86e-06,0.105,-4.712,0.0332,88.013,0.338,0.0,6.0,69,False,"modern alternative rock, modern rock, pop"
1fOkmYW3ZFkkjIdOZSf596,Pink Matter,"Frank Ocean, André 3000",268813,2012-07-10,2012,0.951,0.392,0.233,0.000322,0.106,-11.012,0.0587,176.569,0.494,0.0,11.0,79,True,"lgbtq+ hip hop, neo soul"
3e0yTP5trHBBVvV32jwXqF,Anna Sun,WALK THE MOON,321280,2012-06-19,2012,0.00173,0.472,0.844,0.0,0.24,-6.578,0.054,140.034,0.34,1.0,10.0,59,False,"dance rock, modern alternative rock, modern rock, neo mellow, pop rock"
0d0jsoba88SpOoFxCxA2rZ,The Art of Peer Pressure,Kendrick Lamar,324533,2012,2012,0.285,0.555,0.611,0.00106,0.273,-9.216,0.356,94.939,0.409,0.0,10.0,57,True,"conscious hip hop, hip hop, rap, west coast rap"
2FqoR7diymD1Eh7cVb3DMg,Algo Me Gusta De Ti,"Wisin & Yandel, Chris Brown, T-Pain",274946,2012-01-01,2012,0.00291,0.626,0.769,0.0,0.0598,-5.296,0.0325,127.949,0.237,0.0,11.0,71,False,"electro latino, reggaeton, trap latino, urbano latino"
6QFCMUUq1T2Vf5sFUXcuQ7,Beauty And A Beat,"Justin Bieber, Nicki Minaj",227986,2012-01-01,2012,0.000704,0.601,0.843,5.27e-05,0.0681,-4.87,0.0593,128.002,0.534,1.0,0.0,80,False,"canadian pop, pop"
75lo8VozcCLRG9WGG674iD,As Long As You Love Me,"Justin Bieber, Big Sean",229466,2012-01-01,2012,0.0807,0.571,0.873,0.0,0.361,-3.382,0.0997,139.691,0.613,0.0,0.0,66,False,"canadian pop, pop"
7J8D1BVioYBaKFUnDAHTak,Another Way Out,Hollywood Undead,167666,2012-01-01,2012,0.000108,0.563,0.946,0.00512,0.118,-5.72,0.0548,149.966,0.652,1.0,9.0,61,False,"alternative metal, modern rock, post-grunge, rap metal, rap rock"
1vNn7rVQT6UtEW1NGH53fT,All Night Longer,Sammy Adams,177093,2012-08-20,2012,0.000652,0.712,0.649,0.0,0.0683,-4.753,0.063,127.028,0.616,1.0,1.0,55,True,indie pop rap
3n69hLUdIsSa1WlRmjMZlW,Breezeblocks,alt-J,227080,2012-09-18,2012,0.096,0.615,0.658,0.000911,0.205,-7.299,0.0343,150.093,0.293,1.0,5.0,69,False,"indie rock, indietronica, modern alternative rock, modern rock, rock"
4HuiEuJ7ZW8jewUuZBg6sk,Sarah,Alex G,176146,2012-11-05,2012,0.513,0.65,0.686,0.000189,0.138,-5.198,0.0314,124.019,0.497,0.0,4.0,73,False,"philly indie, pov: indie, slacker rock"
0Hf4aIJpsN4Os2f0y0VqWl,Feel This Moment (feat. Christina Aguilera),"Pitbull, Christina Aguilera",229506,2012,2012,0.039,0.673,0.758,0.0,0.341,-3.632,0.158,135.956,0.542,1.0,7.0,79,False,"dance pop, miami hip hop, pop"
2fhrh50AOgPHwm7o0OPQ0a,Aquí En Mi Corazón Tu Mandas,Lalo El Gallo Elizalde,126893,2012-01-04,2012,0.528,0.834,0.528,2.91e-06,0.0386,-5.329,0.0567,121.113,0.979,1.0,0.0,62,False,"classic sierreno, norteno"
4p9iQNEmsIGkB6eG8Val8n,Mary,Alex G,197733,2012-11-05,2012,0.0497,0.693,0.467,0.452,0.107,-9.558,0.043,105.955,0.402,0.0,4.0,73,True,"philly indie, pov: indie, slacker rock"
1YzIpqwnj5M8qylwn1Tr9Z,Keep The Wolves Away,Uncle Lucius,275520,2012-08-28,2012,0.52,0.683,0.351,0.000593,0.11,-10.276,0.0318,122.212,0.144,0.0,1.0,72,False,"classic texas country, modern southern rock, roots rock"
42zd6DYQ4o4SECmTITrM1U,Dreams and Nightmares,Meek Mill,230693,2012-10-26,2012,0.468,0.631,0.774,0.0,0.281,-2.459,0.3,79.745,0.44,1.0,11.0,70,True,"hip hop, philly rap, pop rap, rap, southern hip hop, trap"
3oyMHCAAcnWFdcGuVgwfhd,A Woman Like You,Lee Brice,209786,2012-04-24,2012,0.245,0.592,0.584,0.0,0.0862,-7.422,0.0305,160.048,0.371,1.0,7.0,56,False,"contemporary country, country, country road, modern country rock"
6VObnIkLVruX4UVyxWhlqm,Skyfall,Adele,286480,2012-10-04,2012,0.417,0.346,0.552,0.0,0.114,-6.864,0.0282,75.881,0.0789,0.0,0.0,86,False,"british soul, pop, pop soul, uk pop"
1IT0WQk5J8NsaeII8ktdlZ,King For A Day,"Pierce The Veil, Kellin Quinn",236293,2012-07-17,2012,3.81e-05,0.403,0.965,0.000276,0.341,-2.238,0.0964,112.363,0.431,1.0,6.0,76,True,"modern rock, pop punk, screamo"
3IeJGGgaWesi692BFR4dc0,Animals,Alex G,173053,2012-11-05,2012,0.218,0.615,0.544,0.55,0.0908,-5.807,0.0372,135.929,0.225,1.0,0.0,54,False,"philly indie, pov: indie, slacker rock"
1KxwZYyzWNyZSRyErj2ojT,Let Her Go,Passenger,252733,2012-08-28,2012,0.365,0.479,0.545,0.0,0.0963,-7.346,0.0688,74.897,0.243,1.0,7.0,74,False,"folk-pop, neo mellow"
0pwYLVXVknPSGUQb39cePC,As Long As You Love Me,"Justin Bieber, Big Sean",229466,2012-06-15,2012,0.0811,0.571,0.873,0.0,0.361,-3.382,0.1,139.691,0.613,0.0,0.0,65,False,"canadian pop, pop"
06WohfoFEUa5faNy8f9S5N,Adrenalize,In This Moment,255773,2012-08-14,2012,0.00023,0.465,0.96,0.0,0.129,-3.888,0.0787,132.013,0.433,1.0,6.0,57,False,"alternative metal, nu metal, post-grunge"
7C7yqFTM0ncyJ04GIKrxdV,Anything Could Happen,Ellie Goulding,286322,2012-01-01,2012,0.433,0.702,0.781,0.0,0.135,-4.081,0.03,102.997,0.382,1.0,0.0,55,False,"indietronica, metropopolis, pop, uk pop"
63w0QA1wiV7QhF9jeiHETF,Angel Eyes,Love and Theft,186626,2012-07-24,2012,0.0134,0.656,0.696,0.0,0.0753,-5.917,0.0261,108.015,0.966,1.0,8.0,55,False,"contemporary country, country road"
1L8RiMflaEtWqg6GtRQNAF,Algo Más,La Quinta Estacion,266040,2012-08-07,2012,0.449,0.565,0.642,0.0,0.701,-6.294,0.0516,149.731,0.433,1.0,5.0,55,False,"latin arena pop, latin pop, spanish pop rock"
0d8ONGx43ZprlHlmLZODpD,"Analog 2 (feat. Tyler, The Creator, Frank Ocean & Sydney Bennett)","Odd Future, Tyler, The Creator, Frank Ocean, Syd",276386,2012-03-16,2012,0.229,0.599,0.673,3.77e-05,0.066,-8.363,0.566,148.044,0.262,1.0,1.0,56,True,underground hip hop
1q3RiD1tIWUpGsNFADMlvl,All Too Well,Taylor Swift,327893,2012-10-22,2012,0.0382,0.602,0.609,0.0002,0.127,-7.803,0.0243,93.06,0.337,1.0,0.0,54,False,pop
4ff1q6L0CZ3nf3LKJ1O7lY,16 Mirrors,Alex G,87093,2012-11-05,2012,0.638,0.564,0.3,0.0022,0.101,-7.349,0.0887,121.888,0.0487,1.0,2.0,71,False,"philly indie, pov: indie, slacker rock"
5SXsXjVJCWeJuf7FHvgBYR,The Avengers,Alan Silvestri,123360,2012-01-01,2012,0.606,0.25,0.553,0.673,0.145,-8.188,0.0429,118.985,0.226,1.0,7.0,60,False,"orchestral soundtrack, soundtrack"
3EKh7JNsBrGoh2xqPotBKT,Hell Above,Pierce The Veil,223546,2012-07-17,2012,0.000463,0.48,0.977,2.82e-06,0.355,-1.993,0.117,129.999,0.331,1.0,6.0,69,False,"modern rock, pop punk, screamo"
3kjDI9GpW9DpD3oixUviV4,A Pirate Looks At Forty,"Jack Johnson, Dave Matthews, Tim Reynolds",232066,2012-01-01,2012,0.732,0.352,0.275,5.01e-05,0.825,-14.341,0.0357,203.968,0.336,1.0,7.0,55,False,neo mellow
0LFcFGLYTX6UmeIdO7NVd7,Ali Bomaye,"The Game, 2 Chainz, Rick Ross",372706,2012-01-01,2012,0.0209,0.381,0.69,0.0,0.438,-5.312,0.455,78.239,0.223,0.0,10.0,60,True,"detroit hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
1tQsbO9e25DNPCmZhbCB26,A Part Of Me (feat. Laura Whiteside),Neck Deep,189415,2012-09-11,2012,0.328,0.429,0.822,6.58e-06,0.0841,-1.527,0.0498,130.024,0.243,1.0,4.0,61,False,"pop punk, uk pop punk"
179TZwPk0txEvjkraVTVKo,El Precio De La Soledad,Alfredo Olivas,186360,2012-10-15,2012,0.129,0.715,0.846,2.57e-06,0.084,-3.665,0.18,95.426,0.909,1.0,10.0,77,False,"banda, corrido, musica mexicana, norteno, sad sierreno, sierreno"
59tUXZ9dL0qkaa18WCfUnZ,Am I The Only One,Dierks Bentley,191253,2012-01-01,2012,0.29,0.579,0.878,0.0,0.789,-5.396,0.145,165.972,0.88,1.0,2.0,53,False,"contemporary country, country, country road"
591nHHHzZl1NLt9PMKpinM,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,"Avicii, Nicky Romero",208320,2012-01-01,2012,0.332,0.509,0.79,6.67e-05,0.316,-3.782,0.0374,127.946,0.638,0.0,6.0,62,False,"dance pop, edm, pop, pop dance"
4eYaDRhiL5iesFp2EuoODr,A Thousand Years,The Piano Guys,275973,2012,2012,0.989,0.23,0.217,0.892,0.0844,-13.464,0.0386,157.084,0.156,1.0,10.0,52,False,bow pop
190jyVPHYjAqEaOGmMzdyk,Beauty And A Beat,"Justin Bieber, Nicki Minaj",227986,2012-06-15,2012,0.000688,0.602,0.843,5.27e-05,0.0682,-4.831,0.0593,128.003,0.526,1.0,0.0,75,False,"canadian pop, pop"
1llY5gzWqdAjm1Hscr4kwn,Mis,Alex G,200680,2012-01-15,2012,0.804,0.536,0.328,0.318,0.165,-11.404,0.034,61.204,0.105,1.0,0.0,68,False,"philly indie, pov: indie, slacker rock"
2wcbC2ViEAKUjCx4pz1q6J,Anastasio Pacheco,"Chalino Sanchez, Los Amables Del Norte",208956,2012-01-16,2012,0.659,0.485,0.49,6.64e-05,0.0846,-8.229,0.0766,189.919,0.903,1.0,5.0,56,False,"banda, corrido, corridos clasicos, musica mexicana, norteno, sierreno"
1bKRtH1leT7y003VikaXUc,Anthem Of The Lonely,Nine Lashes,241719,2012-01-01,2012,0.000364,0.348,0.972,0.0,0.119,-3.144,0.0951,196.213,0.652,0.0,10.0,58,False,"christian alternative rock, christian rock"
1mKXFLRA179hdOWQBwUk9e,Just Give Me a Reason (feat. Nate Ruess),"P!nk, Nate Ruess",242733,2012-09-18,2012,0.344,0.778,0.547,0.000306,0.132,-7.273,0.0489,95.0,0.442,1.0,2.0,85,False,"dance pop, pop"
3q2v8QaTnHLveAQzR6gvYm,"Sing About Me, I'm Dying Of Thirst",Kendrick Lamar,723573,2012,2012,0.303,0.654,0.753,8.25e-05,0.13,-7.556,0.398,110.699,0.371,0.0,8.0,64,True,"conscious hip hop, hip hop, rap, west coast rap"
2t0Ci12vaJaYzEmsJL2S1X,All I Want Is You,Barry Louis Polisar,157623,2012-07-02,2012,0.38,0.692,0.395,0.0,0.0634,-11.434,0.0416,90.378,0.746,1.0,7.0,54,False,
2Y5pjQMzAQ5QpBazHrzhqP,Amor Express,Banda Sinaloense MS de Sergio Lizárraga,187333,2012-01-01,2012,0.659,0.739,0.577,0.0,0.098,-7.014,0.0383,132.829,0.961,1.0,10.0,62,False,banda
3JMAdPq5TUOKBGsTATjLEH,American Dream,MKTO,225746,2012,2012,0.114,0.554,0.767,0.0,0.231,-5.043,0.0497,122.846,0.497,1.0,0.0,56,False,"pop, post-teen pop"
5gCBDJVkU7XHkh4b9i43hn,Mine All Mine,Kolton Moore & the Clever Few,181560,2012,2012,0.56,0.534,0.336,0.0,0.0956,-10.038,0.0286,149.671,0.354,1.0,8.0,65,False,red dirt
78JKJfKsqgeBDBF58gv1SF,Hands on the Wheel (feat. Asap Rocky),"ScHoolboy Q, A$AP Rocky",197131,2012-01-14,2012,0.0166,0.646,0.784,0.0,0.0721,-7.471,0.108,127.839,0.179,0.0,1.0,69,True,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap"
2ThDyuLg8XDB0UtEEOLe7t,Mi Amigo el de Arriba,Los Inquietos Del Norte,146466,2012-03-26,2012,0.417,0.721,0.801,1.31e-06,0.0739,-7.058,0.0648,122.327,0.649,1.0,7.0,68,False,"banda, corrido, musica mexicana, norteno, sierreno"
7hn8Q8WAxFdL4aZ159GI7C,A Thousand Years (feat. Steve Kazee) - Pt. 2; The Twilight Saga: Breaking Dawn Soundtrack,"Christina Perri, Steve Kazee",305893,2012-11-09,2012,0.618,0.272,0.281,0.0,0.111,-8.131,0.0307,138.856,0.152,1.0,10.0,61,False,pop
4bcQ8zBC5hG7wp3ZKtnLlB,Adam,Alex G,108026,2012-11-05,2012,0.781,0.654,0.444,0.899,0.134,-9.918,0.0393,111.101,0.301,1.0,7.0,49,False,"philly indie, pov: indie, slacker rock"
