id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
7FDV5ELOJHCGLe52AnttEd,Angel,"Shaggy, Rayvon",235133,2000-08-08,2000,0.116,0.74,0.766,0.0,0.0406,-2.939,0.178,170.531,0.807,1,6,75,False,"dance pop, pop rap, reggae fusion"
5rAxhWcgFng3s570sGO2F8,A Place for My Head,Linkin Park,184640,2000,2000,0.0144,0.603,0.908,0.0,0.671,-5.254,0.184,133.063,0.457,1,11,74,False,"alternative metal, nu metal, post-grunge, rap metal, rock"
6xXlurslWqFuyqTCBlErzX,Awake,Godsmack,304373,2000-10-31,2000,1.74e-05,0.395,0.756,0.00665,0.319,-4.12,0.0544,112.092,0.475,1,7,66,True,"alternative metal, nu metal, post-grunge, rap metal"
6naxalmIoLFWR0siv8dnQQ,Oops!...I Did It Again,Britney Spears,211160,2000-05-16,2000,0.3,0.751,0.834,1.77e-05,0.355,-5.444,0.0437,95.053,0.894,0,1,81,False,"dance pop, pop"
3mNecsYFb6LQg7822DPXCP,Absolutely (Story of a Girl) - Radio Mix,Nine Days,189333,2000-05-16,2000,0.000891,0.481,0.94,0.0,0.0939,-5.204,0.066,96.493,0.66,1,7,63,False,pop rock
2nejvFyJeTDtMRP2nUMt0J,Abrázame Muy Fuerte,Juan Gabriel,239426,2000-12-12,2000,0.689,0.515,0.387,0.0,0.126,-7.343,0.0567,135.739,0.312,0,4,73,False,"cancion melodica, latin pop, mariachi, musica mexicana, ranchera"
3oW6SWwGqiZSPTiAp7ZQoH,It's A Great Day To Be Alive,Travis Tritt,241533,2000-10-01,2000,0.246,0.595,0.653,0.0,0.264,-4.935,0.0265,128.93,0.542,1,7,74,False,"contemporary country, country, country road, outlaw country"
7CvOnbFdnIoXMQ4eFCo5lB,Around the World (La La La La La) - Radio Version,"A Touch Of Class, Pete Konemann",214533,2000-11-06,2000,0.153,0.617,0.977,0.0016,0.133,-7.028,0.0276,131.965,0.679,0,9,68,False,europop
62bOmKYxYg7dhrC6gH9vFn,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,200400,2000-03-21,2000,0.031,0.61,0.926,0.0012,0.0821,-4.843,0.0479,172.638,0.861,0,8,90,False,"boy band, dance pop, pop"
1CeizRCGEYPWooEeVfmyFL,A Long Walk,Jill Scott,280973,2000-07-18,2000,0.0617,0.713,0.541,0.000137,0.112,-9.295,0.248,75.714,0.28,0,6,55,False,"hip pop, neo soul, quiet storm, r&b, urban contemporary"
0y6DSMwFO6cLKN1XB85cGV,A Day Without Rain,Enya,156880,2000-11-11,2000,0.907,0.23,0.159,0.924,0.102,-16.315,0.0323,70.614,0.039,1,5,63,False,"celtic, gregorian dance, operatic pop"
2aGw77pZqli064JiPuXYRi,I'm Like A Bird,Nelly Furtado,243160,2000,2000,0.147,0.623,0.607,3.29e-06,0.227,-5.113,0.0353,89.654,0.614,1,10,72,False,"canadian latin, canadian pop, dance pop, pop"
5XVjNRubJUW0iPhhSWpLCj,Better Off Alone,Alice Deejay,214883,2000-10-01,2000,0.00181,0.671,0.882,0.667,0.285,-6.149,0.0552,136.955,0.787,0,8,77,False,eurodance
65B1tEOv5W294uCKbmEcFV,I Hope You Dance,Lee Ann Womack,294533,2000-01-01,2000,0.0632,0.388,0.443,0.0,0.0898,-9.627,0.0295,151.071,0.276,0,7,62,False,"country, country dawn, country road"
587p8shYuTXUhThG3t9x60,El Amor Soñado,Los Tucanes De Tijuana,164466,2000-11-01,2000,0.222,0.665,0.599,0.0,0.123,-5.082,0.0264,142.975,0.629,1,7,74,False,"banda, corrido, musica bajacaliforniana, musica mexicana, norteno"
5c1QJAiC3773EwiZLwHf5x,Again,Lenny Kravitz,231666,2000-01-01,2000,0.0148,0.55,0.804,4.33e-05,0.105,-5.218,0.0271,79.166,0.789,1,2,68,False,"permanent wave, rock"
