id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
2374M0fQpWi3dLnB54qaLX,Africa,TOTO,295893,1982-04-08,1982,0.257,0.671,0.373,8.01e-05,0.0481,-18.064,0.0323,92.718,0.732,1.0,9.0,86,False,"album rock, classic rock, hard rock, mellow gold, rock, soft rock, yacht rock"
4TnUKixNWMfajncgdSwFoi,Amarillo By Morning,George Strait,173466,1982-01-01,1982,0.264,0.606,0.361,3.39e-05,0.38,-16.031,0.0346,121.059,0.621,1.0,9.0,71,False,"contemporary country, country, country road"
11IzgLRXV7Cgek3tEgGgjw,Under Pressure - Remastered 2011,"Queen, David Bowie",248440,1982-05-03,1982,0.422,0.671,0.711,0.0,0.104,-7.813,0.0478,113.809,0.466,1.0,2.0,72,False,"classic rock, glam rock, rock"
2E2ZVy2fxslpAUgbb4zu84,Abracadabra,Steve Miller Band,308373,1982-06-15,1982,0.0749,0.791,0.534,1.99e-06,0.156,-13.261,0.0355,127.488,0.963,0.0,9.0,68,False,"album rock, classic rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
2HHtWyy5CgaQbC7XSoOb0e,Eye of the Tiger,Survivor,243773,1982,1982,0.216,0.815,0.438,0.000466,0.0787,-14.522,0.0346,108.965,0.552,0.0,0.0,78,False,"album rock, glam metal, hard rock, soft rock"
2xYQTU2bbg6WVAmpY1eae4,Always On My Mind,Willie Nelson,212666,1982-02-01,1982,0.755,0.524,0.261,0.00105,0.144,-13.868,0.0272,73.36,0.201,1.0,2.0,63,False,"classic country pop, classic texas country, country, country rock, nashville sound, outlaw country, singer-songwriter"
5GvWrvLIqoHroq7YvO260M,I Keep Forgettin' (Every Time You're Near),Michael McDonald,222280,1982-08-03,1982,0.357,0.734,0.485,0.00019,0.0401,-13.865,0.0465,95.321,0.933,0.0,4.0,67,False,"mellow gold, soft rock, yacht rock"
43btz2xjMKpcmjkuRsvxyg,Jack & Diane,John Mellencamp,254493,1982,1982,0.0365,0.811,0.41,6.63e-06,0.0799,-8.214,0.0391,103.963,0.626,1.0,9.0,73,False,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
1c5KZhtOAOH7eFOlBekNhS,I Like It,DeBarge,279400,1982-04-28,1982,0.452,0.675,0.732,1.84e-05,0.201,-4.5,0.0443,175.01,0.83,1.0,9.0,62,False,"contemporary r&b, funk, quiet storm, urban contemporary"
4cgodXjv4TfrooNQxvlO4O,Atomic Dog,George Clinton,287106,1982-01-01,1982,0.148,0.899,0.491,3.82e-06,0.411,-11.043,0.259,107.706,0.826,0.0,6.0,53,False,"funk, p funk, soul"
2yd0XI7g0BhAgY9GkpPClU,Outstanding,The Gap Band,198800,1982-01-01,1982,0.223,0.738,0.498,1.57e-05,0.155,-12.091,0.0286,99.084,0.774,1.0,6.0,61,False,"disco, funk, motown, post-disco, quiet storm, soul"
1nmZ8yqKkfooOuYvtFctDp,Heat Of The Moment,Asia,227893,1982-03-08,1982,0.204,0.306,0.86,0.000146,0.369,-7.371,0.0534,136.265,0.541,1.0,1.0,68,False,"album rock, classic rock, glam metal, hard rock, mellow gold, progressive rock, soft rock"
6ABtlkvl08XQo6Xu24FJaf,All This Love,DeBarge,352586,1982-04-28,1982,0.151,0.454,0.672,1.08e-06,0.094,-5.636,0.0357,187.15,0.428,0.0,5.0,53,False,"contemporary r&b, funk, quiet storm, urban contemporary"
67eX1ovaHyVPUinMHeUtIM,Hurts So Good,John Mellencamp,218960,1982,1982,0.042,0.785,0.737,0.000107,0.108,-5.306,0.0363,125.447,0.971,1.0,9.0,71,False,"album rock, classic rock, country rock, folk rock, hard rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock"
59xhCcRskqyMtKzdvLZDfV,Allentown,Billy Joel,230160,1982-06-23,1982,0.127,0.69,0.837,7.2e-06,0.102,-8.312,0.0289,113.817,0.967,1.0,7.0,53,False,"album rock, classic rock, mellow gold, piano rock, rock, singer-songwriter, soft rock"
7iWIdiJlKvJ4PjFYVrWLUU,Avalon,Roxy Music,256840,1982-05-01,1982,0.698,0.76,0.562,0.588,0.144,-8.644,0.034,136.671,0.851,1.0,0.0,63,False,"art rock, glam rock, melancholia, new romantic, new wave, new wave pop, sophisti-pop"
2vBuaUzWANdghLfM1nF0Yw,"Adagio in E Major, K. 261","Wolfgang Amadeus Mozart, Pinchas Zukerman, Saint Paul Chamber Orchestra",517360,1982,1982,0.969,0.194,0.079,0.498,0.126,-21.389,0.0425,100.309,0.082,1.0,4.0,57,False,"classical, classical era"
4J0e4gEqaLQlG5EM0wws1K,"An der schönen blauen Donau, Waltz, Op. 314","Johann Strauss II, Berliner Philharmoniker, Herbert von Karajan",707173,1982-01-01,1982,0.975,0.233,0.0252,0.601,0.143,-24.824,0.0346,94.736,0.0936,1.0,2.0,58,False,"classical, late romantic era, operetta"
7hBrO5jpSGEbd9X6zxGxQI,All My Rowdy Friends (Have Settled Down),"Hank Williams, Jr.",240373,1982,1982,0.23,0.711,0.542,5.2e-06,0.28,-10.319,0.0287,127.002,0.813,1.0,0.0,49,False,"country, country rock, outlaw country"
1Vp8U39YNsDfd6yVuaUq12,Atlantic City,Bruce Springsteen,236653,1982-09-30,1982,0.311,0.475,0.429,0.0,0.376,-10.577,0.0367,108.034,0.34,1.0,4.0,55,False,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter"
30upl1YT1suEgSDpIopSky,Any Day Now,Ronnie Milsap,222400,1982-05-01,1982,0.148,0.696,0.532,0.00246,0.0842,-9.705,0.0237,103.359,0.624,1.0,5.0,48,False,"classic country pop, country, country road, country rock, nashville sound"
0gdmDP6xy3ZV7JNoHWAN9k,Town Called Malice,The Jam,173320,1982-03-12,1982,0.00228,0.542,0.91,0.00524,0.0686,-8.924,0.0873,101.774,0.775,1.0,7.0,68,False,"mod revival, new romantic, new wave, punk, ska revival"
4OdhffpvG3HxDJMxYOKh97,I Ran (So Far Away),A Flock Of Seagulls,308933,1982-04-30,1982,0.00299,0.507,0.642,0.606,0.141,-12.923,0.0323,146.154,0.631,1.0,2.0,62,False,"new romantic, new wave, new wave pop, synthpop"
6Q9kdCHXpAef5YbKXKeG9M,All We Ever Wanted Was Everything,Bauhaus,232306,1982,1982,0.118,0.601,0.251,0.104,0.115,-17.626,0.0348,116.49,0.27,1.0,0.0,51,False,"alternative rock, dark wave, dream pop, gothic rock, industrial rock, new wave, post-punk, uk post-punk"
5dXED6MP1v1qghkaniirb1,You Can Do Magic,America,237466,1982-01-01,1982,0.29,0.859,0.568,0.0,0.31,-12.516,0.0387,129.72,0.936,0.0,4.0,65,False,"album rock, classic rock, folk rock, mellow gold, soft rock"
39qYD4J4BKvZMQgxfXl5bv,Eye In The Sky,The Alan Parsons Project,276280,1982,1982,0.562,0.823,0.417,0.00098,0.0765,-12.643,0.032,111.928,0.522,1.0,2.0,71,False,"album rock, art rock, classic rock, mellow gold, progressive rock, soft rock, symphonic rock"
