id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,Three Days Grace,231400,2006-06-25,2006,0.000684,0.553,0.853,0.0,0.126,-3.668,0.0339,122.023,0.506,1.0,8.0,78,False,"alternative metal, canadian metal, canadian rock, nu metal, post-grunge, rock"
1zN6ynJG4PdR61YWv4PQ3Y,All Around Me,Flyleaf,198506,2006-01-01,2006,0.0216,0.473,0.87,0.0,0.0525,-4.893,0.0454,146.972,0.464,1.0,9.0,68,False,"alternative metal, christian alternative rock, nu metal, post-grunge"
15DeqWWQB4dcEWzJg15VrN,Our Song,Taylor Swift,201106,2006-10-24,2006,0.111,0.668,0.672,0.0,0.329,-4.931,0.0303,89.011,0.539,1.0,2.0,69,False,pop
0aJrYfARfCKzv6gXjhs4SZ,Upside Down,Jack Johnson,209546,2006-02-24,2006,0.255,0.792,0.647,0.000223,0.132,-8.314,0.045,102.477,0.694,1.0,4.0,76,False,neo mellow
06WecehO0wgP8jJIoCURKl,Algo De Mí,Conjunto Primavera,236453,2006,2006,0.457,0.651,0.807,0.0,0.214,-2.437,0.0327,92.154,0.865,1.0,10.0,70,False,"banda, musica chihuahuense, musica mexicana, norteno"
6shRGWCtBUOPFLFTTqXZIC,Upside Down,Jack Johnson,208653,2006,2006,0.238,0.787,0.655,0.000171,0.138,-8.339,0.0431,102.485,0.65,0.0,6.0,67,False,neo mellow
0CXVjQI9wsqaGeIARkkpYc,I Wanna Love You,"Akon, Snoop Dogg",247066,2006-01-01,2006,0.0373,0.866,0.454,1.49e-06,0.275,-9.383,0.0414,99.982,0.368,1.0,0.0,74,True,dance pop
4vRYHPaBsfsgpvtgyzKVaB,Amor Limosnero,Joan Sebastian,220616,2006-04-24,2006,0.702,0.711,0.399,5.42e-06,0.243,-6.909,0.0441,107.795,0.965,1.0,2.0,68,False,"banda, grupera, musica mexicana, norteno, ranchera"
3gvGnkmg8zVZdBAx4B7Cvq,Ayer La Vi,Don Omar,252386,2006-01-01,2006,0.282,0.801,0.716,1.07e-05,0.163,-8.398,0.0538,94.004,0.777,0.0,7.0,58,False,"latin hip hop, puerto rican pop, reggaeton, trap latino, urbano latino"
5esnKPrKFnaIvgJH32XJHW,Adiós A Mi Amante,Montez de Durango,191720,2006-01-01,2006,0.731,0.705,0.61,0.0,0.147,-3.226,0.034,130.698,0.967,1.0,3.0,61,False,"banda, duranguense, grupera, musica mexicana, norteno"
2kQuhkFX7uSVepCD3h29g5,Smack That,"Akon, Eminem",212360,2006-01-01,2006,0.323,0.939,0.741,0.0,0.107,-5.171,0.0471,118.978,0.925,0.0,5.0,84,True,dance pop
0CbESIyx34Usxoy7emUEBd,All These Things I Hate (Revolve Around Me),Bullet For My Valentine,225440,2006-02-14,2006,0.0303,0.488,0.88,0.0,0.288,-3.505,0.0513,94.004,0.485,0.0,6.0,56,False,"alternative metal, melodic metalcore, nu metal, post-grunge, uk metalcore, welsh metal"
66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,"Gwen Stefani, Akon",246466,2006-01-01,2006,0.191,0.756,0.769,0.0,0.178,-3.502,0.0344,119.961,0.73,1.0,1.0,73,False,"dance pop, pop"
1zyGFId8xHOcRmCmehrwlc,I Can't Decide,Scissor Sisters,166573,2006-01-01,2006,0.255,0.69,0.795,0.0,0.202,-4.956,0.0312,96.99,0.872,1.0,3.0,66,True,"dance pop, dance rock"
