id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
305WCRhhS10XUcH6AEwZk6,Are You Gonna Be My Girl,Jet,213800,2003-09-15,2003,0.00117,0.606,0.957,0.000295,0.14,-3.404,0.0814,105.105,0.603,1.0,2.0,77,False,"garage rock, modern rock, pop rock"
1oTo3ijRbaDAtrjJrGAPSw,I Miss You,blink-182,227240,2003-01-01,2003,0.00103,0.655,0.781,5.33e-06,0.0867,-6.547,0.034,110.024,0.584,1.0,11.0,77,False,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk"
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,Alicia Keys,228706,2003-12-02,2003,0.603,0.609,0.444,6.86e-06,0.104,-9.129,0.106,118.402,0.166,1.0,7.0,84,False,"neo soul, pop, r&b"
44NRdYQw7P0GWuiunRv3hr,I Stand Alone,Godsmack,246040,2003-04-08,2003,2.81e-05,0.219,0.92,0.0,0.102,-4.479,0.0623,166.188,0.376,1.0,0.0,70,False,"alternative metal, nu metal, post-grunge, rap metal"
0D0NwBMfJPoh1sZ61p5Fot,A Change Is Gonna Come,Sam Cooke,192533,2003,2003,0.775,0.211,0.386,0.0,0.303,-10.189,0.0344,172.272,0.473,0.0,0.0,64,False,"classic soul, soul, vocal jazz"
2425UlXvkIkAEJAtAd8ROm,Aunque no te pueda ver,Alex Ubago,266666,2003-11-24,2003,0.612,0.594,0.457,0.0,0.1,-8.673,0.0303,117.989,0.205,1.0,4.0,75,False,"latin arena pop, latin pop, spanish pop, spanish pop rock"
05iMQqncVBIm4AE26EvaTL,Andar Conmigo,Julieta Venegas,193373,2003-11-18,2003,0.3,0.77,0.585,0.0,0.116,-8.06,0.0285,116.994,0.912,1.0,0.0,74,False,"cantautora mexicana, latin alternative, latin pop, latin rock, rock en espanol"
23oxJmDc1V9uLUSmN2LIvx,Ocean Avenue,Yellowcard,198266,2003-01-01,2003,3.43e-05,0.486,0.904,2.83e-05,0.0947,-3.751,0.0638,173.734,0.786,0.0,6.0,73,False,"alternative metal, pop punk, post-grunge, socal pop punk"
0VXp4zDspR993l2hIKW17g,Anthems For A Seventeen Year-Old Girl,Broken Social Scene,275693,2003-03-11,2003,0.229,0.466,0.446,0.0168,0.125,-9.415,0.0322,80.154,0.403,1.0,4.0,61,False,"alternative rock, baroque pop, canadian indie, canadian indie rock, canadian rock, indie rock, noise pop"
0oVWPlnK5eAqnJCVB0FvpP,American Soldier,Toby Keith,263333,2003-11-04,2003,0.193,0.565,0.541,3.54e-06,0.0582,-8.427,0.0376,82.006,0.225,1.0,9.0,58,False,"classic oklahoma country, contemporary country, country, country road"
3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,The White Stripes,232106,2003-04-01,2003,0.0039,0.743,0.446,0.118,0.337,-7.807,0.0683,123.596,0.278,0.0,4.0,84,False,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock"
1JfNuvdAIqI3ggkzXuBvPp,Always,blink-182,251893,2003-01-01,2003,0.0068,0.456,0.95,0.0149,0.207,-3.858,0.0854,158.323,0.561,1.0,11.0,63,False,"alternative metal, modern rock, pop punk, punk, rock, socal pop punk"
32jHB7W9b08OTorAqR0cJo,I Love This Bar,Toby Keith,335333,2003-11-04,2003,0.0246,0.608,0.824,0.00648,0.346,-6.303,0.0419,115.049,0.451,1.0,2.0,66,False,"classic oklahoma country, contemporary country, country, country road"
