id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
3AgqQbQWYLGsemeBHk1U1d,Autumn Leaves - Remastered 1987,Nat King Cole,160666,1953-08-01,1953,0.939,0.211,0.348,0.00052,0.384,-10.12,0.0326,86.868,0.0981,0.0,2.0,57,False,"adult standards, lounge, soul, swing, vocal jazz"
6115ks6fGkf7KYRDAi8lNK,Almost Like Being In Love - Remastered,Nat King Cole,113293,1953-08-01,1953,0.843,0.447,0.487,0.0,0.177,-6.783,0.062,182.515,0.696,1.0,7.0,53,False,"adult standards, lounge, soul, swing, vocal jazz"
51UzDHEbm20AyguWY3xQNl,All The Things You Are,"Chet Baker Quartet, Russ Freeman",176866,1953,1953,0.926,0.601,0.414,0.919,0.34,-12.226,0.0521,136.978,0.69,1.0,8.0,40,False,"cool jazz, jazz quartet"
1Tv19lrP4rfJpRbFgbkQce,Aquellos Ojos Verdes,"Agustín Lara, Los Panchos",140200,1953-12-24,1953,0.877,0.768,0.489,0.000983,0.131,-10.685,0.0363,125.83,0.919,1.0,5.0,43,False,"bolero, bolero mexicano"
3glQOWRCAQIrCnQhWBEFSL,In A Sentimental Mood,"Sonny Rollins, The Modern Jazz Quartet",197893,1953,1953,0.934,0.51,0.149,0.474,0.141,-15.724,0.0417,127.035,0.467,1.0,5.0,46,False,"bebop, contemporary post-bop, jazz, jazz saxophone"
5P8Xvy5tzhmfyfA6GplQ8h,I Want a Hippopotamus for Christmas (Hippo the Hero),Gayla Peevey,155466,1953-11-11,1953,0.832,0.853,0.338,0.00602,0.135,-9.124,0.0491,113.881,0.927,1.0,7.0,52,False,novelty
6cKJ44AtMWyEqBYJyYsXsz,"Long Ago (And Far Away) - 12"" LP Take","Chet Baker Quartet, Russ Freeman",149026,1953,1953,0.923,0.571,0.291,0.943,0.167,-13.136,0.0395,173.428,0.584,1.0,7.0,46,False,"cool jazz, jazz quartet"
3PF2zjtuafvh8cIn5PWVZF,A You'Re Adorable,"Jimmy Dorsey, Paul Weston",149160,1953-12-03,1953,0.955,0.582,0.255,2.55e-06,0.106,-8.449,0.0557,123.95,0.749,0.0,9.0,30,False,"adult standards, big band, jazz clarinet, swing, vintage jazz"
1eL9zEczsCJeqLaNuUDwtY,Diamonds Are a Girl's Best Friend,"Jane Russell, Marilyn Monroe",211146,1953-06-09,1953,0.931,0.525,0.313,0.00162,0.117,-9.83,0.155,183.837,0.682,1.0,9.0,46,False,"torch song, vintage hollywood"
5lASqAVEFyzbto9Hlu8Vax,"Long Ago (And Far Away) - 10"" LP Take","Chet Baker Quartet, Russ Freeman",135200,1953,1953,0.97,0.682,0.237,0.936,0.114,-13.907,0.0415,103.652,0.537,0.0,9.0,44,False,"cool jazz, jazz quartet"
4Ns7MifKhkJwdDa0eNPZIu,A Sinner Kissed an Angel,"Bud Shank, Bill Perkins",200253,1953-04-28,1953,0.958,0.498,0.179,0.701,0.175,-13.022,0.031,62.34,0.254,1.0,7.0,28,False,jazz saxophone
0deAIqyKFFw55JDMGWTcdA,"Hey, Good Lookin'",Hank Williams,176893,1953-03-01,1953,0.805,0.777,0.36,0.0,0.0756,-9.966,0.0401,140.962,0.887,1.0,7.0,57,False,"country, honky tonk, traditional country, yodeling"
0spyMnJj76uYTAStSAof17,Autumn In New York,The Modern Jazz Quartet,219866,1953-06-25,1953,0.987,0.552,0.0764,0.00508,0.146,-19.09,0.0561,119.935,0.181,1.0,8.0,30,False,"bebop, contemporary post-bop, cool jazz, hard bop, jazz, jazz quartet"
3mwIoHzwnTnGWjAUVqajLr,Stormy Weather,Billie Holiday,221280,1953-03-01,1953,0.965,0.438,0.112,0.00781,0.207,-17.787,0.0443,178.502,0.279,1.0,10.0,46,False,"adult standards, harlem renaissance, jazz, jazz blues, soul, swing, torch song, vocal jazz"
1LOT8Gz6VaTA5gcbc7YMTp,Band Aid,"Chet Baker Quartet, Russ Freeman",166266,1953,1953,0.968,0.741,0.317,0.928,0.0712,-14.693,0.0467,129.2,0.827,1.0,1.0,40,False,"cool jazz, jazz quartet"
115kSEngEgbFrnaLlBUVUv,Dear Hearts and Gentle People,Bob Crosby,133133,1953-03-03,1953,0.978,0.431,0.325,0.000269,0.222,-10.113,0.0424,184.615,0.873,1.0,3.0,42,False,"big band, british dance band, swing"
0yZDTrF11nopw6YLXAJn3J,A Visit to the Hawaiian Village,Ted Heath,259065,1953-07-31,1953,0.95,0.292,0.11,0.00453,0.729,-22.602,0.0727,80.57,0.162,1.0,0.0,20,False,"easy listening, space age pop"
3u2Z1JE90KaC9QzQFaki3W,Almost Like Being In Love,"Sonny Rollins, The Modern Jazz Quartet",203173,1953,1953,0.755,0.531,0.298,3.23e-05,0.225,-15.589,0.0367,108.004,0.923,0.0,0.0,25,False,"bebop, contemporary post-bop, jazz, jazz saxophone"
6W3wKFv8NS7RxwOeEyEFgU,Amapola,Jimmy Dorsey,206493,1953-12-03,1953,0.976,0.392,0.232,0.00228,0.168,-9.727,0.0473,166.263,0.52,0.0,7.0,24,False,"adult standards, big band, jazz clarinet, swing, vintage jazz"
3HtQhMPQbG0yKznlWa4Q7e,Aa Ja Re Ab Mera Dil Pukare,"Mukesh, Lata Mangeshkar",196920,1953-12-01,1953,0.96,0.577,0.302,0.00137,0.142,-11.292,0.0293,100.461,0.596,0.0,0.0,25,False,"classic bollywood, filmi"
0WwmFdGXe7Yky4T2J1oqLk,Your Cheatin' Heart,Hank Williams,164373,1953-03-01,1953,0.766,0.662,0.236,2.39e-05,0.0798,-11.631,0.0285,127.85,0.653,1.0,0.0,50,False,"country, honky tonk, traditional country, yodeling"
65gTAt515wbVvbcXi62rfT,Did Anyone Ever Tell You Mrs Murphy,Bob Crosby,89533,1953-03-03,1953,0.992,0.777,0.048,0.923,0.106,-21.343,0.0717,101.242,0.816,1.0,1.0,35,False,"big band, british dance band, swing"
1gIAq18gZ2ke48gG5JZQwJ,Always True to You In My Fashion,"Ann Miller, Tommy Rall",165066,1953-11-26,1953,0.821,0.669,0.472,0.0,0.195,-10.303,0.143,109.006,0.602,1.0,9.0,20,False,vintage hollywood
