id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
6omfYrSe5JPAuTfTFyMQBe,I'm an Old Cowhand,Sons of the Pioneers,165653,1934-01-19,1934,0.883,0.514,0.277,0.0,0.154,-9.943,0.0807,208.009,0.616,1,2,11,False,"cowboy western, traditional country, vocal harmony group, western swing"
2SYNroABY0if34gYbA6cbY,Were You Foolin',"Richard Himber and his Orchestra, Joey Nash",153786,1934-07-01,1934,0.886,0.446,0.242,0.000243,0.0867,-12.159,0.0404,147.544,0.611,1,3,33,False,
31Lg2nlUiZLYIB0Q21hsA0,A Cigarette and a Silhouette,Red Norvo,183200,1934-12-15,1934,0.961,0.722,0.157,3.69e-05,0.267,-10.821,0.0409,101.876,0.269,0,2,4,False,"cool jazz, jazz vibraphone, swing, vintage jazz"
3eYeVVmotMrnz0UgsXu1BL,All of Me,Django Reinhardt,167573,1934-05-20,1934,0.789,0.702,0.231,0.927,0.0775,-11.822,0.179,185.509,0.923,0,9,3,False,"french jazz, gypsy jazz, jazz, jazz guitar, swing"
42kZZMyWGoiFScVmZhSNhy,Doin' The Uptown Lowdown,"Richard Himber and his Orchestra, Johnny Mercer",164866,1934-07-01,1934,0.988,0.612,0.372,3.64e-05,0.0921,-8.803,0.138,201.256,0.895,0,0,27,False,
4YIZvmqOxkKSfb2WSX6dcN,Qué Me Van a Hablar de Amor,Julio Sosa,192826,1934-02-25,1934,0.945,0.352,0.616,0.0,0.602,-8.305,0.106,170.003,0.687,1,5,34,False,"folklore argentino, tango"
6dKzVLBCRz4vuRbYmFbMGl,This Is Romance,Roy Fox,193160,1934,1934,0.973,0.49,0.0634,9.95e-05,0.277,-22.957,0.0357,110.038,0.345,1,8,25,False,british dance band
29vwvl9uujsSROXErCrS4s,Spin a Little Web of Dreams (Roy Fox),Roy Fox,187106,1934,1934,0.953,0.491,0.0529,0.00315,0.0943,-18.87,0.0439,107.631,0.308,1,5,4,False,british dance band
1xpj1wXvJyQmzSZcKxqzYs,Balam Aaye Baso More Man Men,K. L. Saigal,196774,1934-01-01,1934,0.996,0.47,0.152,0.769,0.171,-12.197,0.0712,68.152,0.334,1,11,11,False,"classic bollywood, filmi, ghazal"
5ouSLy9xYvKHelAxljWjcz,Happy and Contented,Roy Fox,166160,1934,1934,0.984,0.62,0.151,0.0261,0.178,-16.763,0.0578,90.39,0.655,1,5,2,False,british dance band
