id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
0fCwTrRNfoNk962ati8n2K,All Your'n,Tyler Childers,218280,2019-08-02,2019,0.408,0.585,0.55,3.97e-05,0.115,-7.342,0.0255,78.176,0.839,1.0,11.0,80,False,"kentucky indie, kentucky roots, outlaw country"
5TxRUOsGeWeRl3xOML59Ai,ARE WE STILL FRIENDS?,"Tyler, The Creator",265480,2019-05-17,2019,0.128,0.216,0.497,2.39e-06,0.111,-8.025,0.0371,187.308,0.313,1.0,10.0,80,True,"hip hop, rap"
57RA3JGafJm5zRtKJiKPIm,Are You Bored Yet? (feat. Clairo),"Wallows, Clairo",178000,2019-03-22,2019,0.156,0.682,0.683,2.32e-05,0.273,-6.444,0.0287,120.023,0.64,0.0,8.0,80,False,pov: indie
5Apvsk0suoivI1H8CmBglv,Almost (Sweet Music),Hozier,217480,2019-03-01,2019,0.0215,0.523,0.687,2.86e-06,0.203,-5.601,0.105,90.036,0.711,1.0,7.0,74,False,"irish singer-songwriter, modern rock, pop, pov: indie"
3jjujdWJ72nww5eGnfs2E7,Adore You,Harry Styles,207133,2019-12-13,2019,0.0237,0.676,0.771,7e-06,0.102,-3.675,0.0483,99.048,0.569,1.0,8.0,81,False,pop
5aJ1M43pinROpwaPnO8KRj,Amor Tumbado,Natanael Cano,221553,2019-12-24,2019,0.335,0.576,0.715,2.85e-06,0.0772,-5.755,0.0354,199.942,0.497,0.0,1.0,78,False,"corrido, corridos tumbados, musica mexicana, sad sierreno, sierreno"
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo, Disney",177322,2019-11-27,2019,0.0902,0.376,0.43,0.0,0.0912,-6.585,0.0328,77.599,0.129,0.0,0.0,77,False,pop
5xA5MggKc3aQxuOzNzPUWB,Apple Cider,beabadoobee,178918,2019-04-26,2019,0.082,0.492,0.921,0.0114,0.301,-3.939,0.032,138.008,0.679,1.0,2.0,71,True,"bedroom pop, bubblegrunge, indie pop, pov: indie"
3pHkh7d0lzM2AldUtz2x37,The Archer,Taylor Swift,211240,2019-08-23,2019,0.12,0.292,0.574,0.00569,0.0663,-9.375,0.0401,124.344,0.166,1.0,0.0,75,False,pop
4P9Q0GojKVXpRTJCaL3kyy,All Of The Girls You Loved Before,Taylor Swift,221407,2019-08-23,2019,0.71,0.729,0.467,4.53e-05,0.129,-9.682,0.0419,96.042,0.401,1.0,2.0,75,False,pop
4HfLQJtVT1KiX1eVedDyTm,Alaska,Maggie Rogers,188000,2019-01-18,2019,0.411,0.847,0.386,0.00176,0.108,-10.668,0.0507,104.001,0.178,0.0,9.0,70,False,indie pop
3aEDTqPcVXDiuKXaedAZgx,AWKWARD CAR DRIVE,"Germ, $uicideboy$",109898,2019-03-08,2019,0.0134,0.81,0.438,0.0,0.0851,-9.587,0.58,82.943,0.137,1.0,8.0,68,True,dark trap
176LvsOHbOXcgJgBBZ8wgs,Almost Back,LUCKI,91585,2019-05-31,2019,0.00994,0.764,0.456,0.925,0.111,-10.227,0.264,125.965,0.227,1.0,2.0,66,True,plugg
1SymEzIT3H8UZfibCs3TYi,Afterglow,Taylor Swift,223293,2019-08-23,2019,0.13,0.756,0.449,0.0,0.114,-8.746,0.0344,111.011,0.399,1.0,9.0,74,False,pop
0YZEYxd1oiqZRFhnnmTKKi,Another Life,Motionless In White,205394,2019-06-07,2019,5.08e-05,0.39,0.939,0.0,0.0968,-3.828,0.0787,161.997,0.495,0.0,4.0,71,False,"alternative metal, metalcore"
1nXZnTALNXiPlvXotqHm66,A BOY IS A GUN*,"Tyler, The Creator",210253,2019-05-17,2019,0.575,0.417,0.689,0.0,0.496,-8.302,0.178,79.568,0.505,0.0,2.0,70,True,"hip hop, rap"
3jbT1Y5MoPwEIpZndDDwVq,Adicto (with Anuel AA & Ozuna),"Tainy, Anuel AA, Ozuna",270740,2019-08-22,2019,0.017,0.734,0.836,1.64e-05,0.179,-4.803,0.0735,80.002,0.623,0.0,10.0,75,False,"pop reggaeton, reggaeton, trap latino, urbano latino"
76YSWx6L6FNsuaP6GWBb8P,All For Us,"Labrinth, Zendaya",191710,2019-11-21,2019,0.0108,0.46,0.66,0.000139,0.34,-6.642,0.0652,141.722,0.18,1.0,3.0,74,False,"indie poptimism, pop"
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,Billie Eilish,168839,2019-03-29,2019,0.283,0.726,0.444,0.143,0.177,-8.922,0.372,185.044,0.569,0.0,8.0,73,False,"art pop, pop"
4EtgDIWb8Wm5mnaK701c0C,affection,BETWEEN FRIENDS,235225,2019-04-05,2019,0.518,0.394,0.565,1.68e-06,0.0853,-7.264,0.126,90.773,0.308,1.0,2.0,67,False,"indie pop, la pop, pov: indie"
5XKZua8kqgHwcxeKiMIjge,AirplaneMode,BONES,75428,2019-11-29,2019,0.163,0.847,0.601,0.787,0.11,-6.311,0.103,139.996,0.548,0.0,11.0,71,True,"cloud rap, dark trap"
6CcJMwBtXByIz4zQLzFkKc,i love you,Billie Eilish,291796,2019-03-29,2019,0.952,0.421,0.131,0.00453,0.109,-18.435,0.0382,137.446,0.12,1.0,0.0,80,False,"art pop, pop"
2BULAwmRpScmZE7YOF07e5,Amigo,Lil Tecca,150093,2019-08-30,2019,0.415,0.774,0.669,0.0,0.105,-7.397,0.221,89.954,0.528,0.0,7.0,67,True,"melodic rap, pluggnb, rap"
5DqdesEfbRyOlSS3Tf6c29,It's You,Ali Gatie,212606,2019-11-08,2019,0.374,0.732,0.463,0.0,0.194,-6.972,0.0287,95.971,0.397,0.0,11.0,76,False,canadian hip hop
77XoAnllT85lmR9WP0D8dS,Ain't Always The Cowboy,Jon Pardi,220880,2019-09-27,2019,0.0094,0.539,0.837,0.0,0.262,-3.458,0.0385,151.913,0.554,1.0,9.0,64,False,"contemporary country, country, country road, modern country rock"
1D2Aldrksl9yWWCIPOeDzy,All Around The World (La La La),"R3HAB, A Touch Of Class",147840,2019-07-26,2019,0.479,0.733,0.859,0.0645,0.105,-5.03,0.033,124.948,0.52,0.0,9.0,63,False,"dutch house, edm, electro house, pop dance, progressive electro house, slap house"
0nEUaCsD5tDZjbY7tMAaea,All for You,Stick Figure,266481,2019-08-30,2019,0.0299,0.74,0.618,0.483,0.127,-8.148,0.0774,168.031,0.383,1.0,7.0,64,False,"reggae fusion, reggae rock"
0RjJSBBEolCDJ6wDiuVCmh,ATTENTION!,XXXTENTACION,120055,2019-12-06,2019,0.608,0.954,0.41,1.76e-05,0.133,-7.725,0.157,130.074,0.457,1.0,0.0,67,True,"emo rap, miami hip hop, rap"
