id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,genre
20er2Sx9tPGEyBusVAYiMB,Ain'tcha,Helen Kane,179836,1928-12-03,1928,0.984,0.647,0.0568,0.01,0.401,-17.399,0.0901,127.937,0.57,1.0,2.0,25,False,"vaudeville, vintage jazz"
3EkaPulwmdY2oEbVENXxq7,All Of Me,Louis Armstrong,174733,1928,1928,0.925,0.565,0.273,0.412,0.0996,-12.35,0.0469,138.305,0.702,0.0,0.0,27,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
52ksIFCo9VtfEKh0y9SxBW,Anna Lou Blues,Tampa Red,174120,1928-12-03,1928,0.965,0.568,0.495,0.0172,0.159,-7.686,0.0357,105.746,0.8,1.0,10.0,22,False,"acoustic blues, chicago blues, country blues, traditional blues"
3xCM9RLOLPIze3YDbjDi17,Weather Bird,"Louis Armstrong, Earl Hines",164973,1928,1928,0.863,0.832,0.288,0.664,0.143,-11.539,0.0972,103.449,0.819,1.0,8.0,35,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
3jdvezMwZDhFot1QawlilM,A Room with a View,Noel Coward,214453,1928-02-03,1928,0.974,0.435,0.153,3.63e-05,0.366,-14.635,0.0469,98.561,0.428,1.0,7.0,11,False,"british dance band, music hall, operetta"
4v3wYJ0xRPcZ1w2ixFtuhJ,Body and Soul,Benny Goodman Trio,205400,1928,1928,0.994,0.724,0.25,0.915,0.158,-12.122,0.0352,96.862,0.549,0.0,10.0,22,False,"big band, dixieland, swing"
61znp1Iy11bdJ2YAbwaqw7,"Sing, Sing, Sing",Benny Goodman,520133,1928,1928,0.847,0.626,0.744,0.892,0.145,-9.189,0.0662,113.117,0.259,0.0,2.0,48,False,"adult standards, big band, dixieland, jazz, jazz clarinet, swing, vintage jazz, vocal jazz"
1fjmpvoriL0mnYlo69wD3E,A Monday Date,Louis Armstrong & His Hot Five,191706,1928,1928,0.963,0.8,0.337,0.00277,0.0721,-11.512,0.456,117.917,0.698,1.0,0.0,10,False,"hot jazz, new orleans jazz"
49kSIFd2lU8joE3ZFt57EN,Among My Souvenirs,Paul Whiteman & His Orchestra,261920,1928-06-03,1928,0.933,0.306,0.207,0.68,0.315,-17.093,0.0612,78.177,0.198,0.0,0.0,6,False,"big band, british dance band, hot jazz, vaudeville, vintage jazz"
1K0KmsvsJb92aZbk6iCjeq,After You've Gone,Joe Venuti & Eddie Lang,183973,1928-07-08,1928,0.897,0.588,0.386,0.112,0.0805,-9.832,0.121,102.267,0.965,1.0,5.0,15,False,jazz violin
02SQGTJ2zw3gX85Gvu0ZwI,Sweet and Low Down,Paul Whiteman & His Orchestra,155733,1928-06-03,1928,0.992,0.825,0.291,0.892,0.286,-11.178,0.066,109.211,0.877,1.0,7.0,18,False,"big band, british dance band, hot jazz, vaudeville, vintage jazz"
49LHJe8RmY5ViMMQj0aMdb,(What Did I Do To Be So) Black And Blue,Louis Armstrong,277493,1928,1928,0.826,0.414,0.105,0.0119,0.269,-14.907,0.0549,72.332,0.223,1.0,0.0,19,False,"adult standards, dixieland, harlem renaissance, jazz trumpet, lounge, new orleans jazz, soul, swing, vocal jazz"
5UEsyERm7tsNvDDZFylZZf,The Soul of a Man,Blind Willie Johnson,192960,1928,1928,0.994,0.709,0.212,1.76e-05,0.318,-13.421,0.0521,129.529,0.602,1.0,4.0,28,False,"acoustic blues, blues, country blues, gospel blues, texas blues, traditional blues"
7fAa9rz4UmwuB4AGh50Gmp,St. James Infirmary,Louis Armstrong & His Savoy Ballroom Five,191866,1928,1928,0.902,0.693,0.182,4.1e-05,0.153,-11.022,0.0514,116.508,0.588,0.0,5.0,29,False,
1bs17mvzw3Q9YMhk9u6Eqy,Air Mail Special (Good Enough to Keep) (feat. Benny Goodman & Charlie Christian),"Benny Goodman Sextet, Benny Goodman, Charlie Christian",200866,1928,1928,0.893,0.809,0.485,0.755,0.0899,-9.615,0.0375,115.533,0.874,1.0,5.0,9,False,"big band, swing, vintage jazz"
4XBWKuOISkknpwgvux1xmo,"Étude in C Minor, Op. 10, No. 12: Allegro con fuoco","Frédéric Chopin, Vladimir Horowitz",159093,1928,1928,0.945,0.241,0.137,0.865,0.153,-19.618,0.0284,87.033,0.242,0.0,5.0,23,False,"classical, early romantic era, polish classical"
4zLSPWAPGfWtWTxrADplcD,Bye and Bye I'm Goin' to See the King,Blind Willie Johnson,171333,1928,1928,0.966,0.598,0.131,0.0,0.116,-16.117,0.0396,108.596,0.691,1.0,7.0,17,False,"acoustic blues, blues, country blues, gospel blues, texas blues, traditional blues"
7M1bSM3lsOFUR9WzYL2qr3,Let's Dance,Benny Goodman,152546,1928,1928,0.981,0.527,0.478,0.888,0.0887,-7.398,0.0617,203.12,0.864,1.0,8.0,37,False,"adult standards, big band, dixieland, jazz, jazz clarinet, swing, vintage jazz, vocal jazz"
6tD8hbtg9YvauF84fl15sd,"Andante spianato in E-Flat Major, Op. 22","Frédéric Chopin, Vladimir Horowitz",236493,1928,1928,0.974,0.188,0.0891,0.896,0.124,-25.936,0.0326,59.946,0.164,1.0,0.0,8,False,"classical, early romantic era, polish classical"
